model_path,CIN,COUT,feature_0,feature_1,latency
fc_prior_06QRU4.pt,3639,1000,3.6395,7.279,0.39059856
fc_prior_N4JBQF.pt,3645,1000,3.6455,7.291,0.4003120199999999
fc_prior_Y5GF9C.pt,3647,1000,3.6475,7.295,0.39926007999999996
fc_prior_DQOKAX.pt,3648,1000,3.6485,7.297,0.42058432
fc_prior_Y59UV1.pt,3649,1000,3.6495,7.299,0.38176091999999995
fc_prior_VZ9AOQ.pt,3649,1000,3.6495,7.299,0.39580038
fc_prior_WDMRZH.pt,3649,1000,3.6495,7.299,0.41264731999999993
fc_prior_FS4TF6.pt,3652,1000,3.6525,7.305,0.41473488
fc_prior_L6ZZF0.pt,3652,1000,3.6525,7.305,0.40331318000000005
fc_prior_NE5ROH.pt,3656,1000,3.6565,7.313,0.44565238000000007
fc_prior_C1L5Z1.pt,3663,1000,3.6635,7.327,0.39416337999999995
fc_prior_8XPUXT.pt,3664,1000,3.6645,7.329,0.37398355999999994
fc_prior_MAQ5JD.pt,3664,1000,3.6645,7.329,0.40481642000000007
fc_prior_GRQIK9.pt,3667,1000,3.6675,7.335,0.41187921999999993
fc_prior_AQW5HY.pt,3674,1000,3.6745,7.349,0.3903941199999999
fc_prior_MZHU1O.pt,3677,1000,3.6775,7.355,0.3944041600000001
fc_prior_1W0W6T.pt,3678,1000,3.6785,7.357,0.40781755999999997
fc_prior_RR35EK.pt,3681,1000,3.6815,7.363,0.4426926400000001
fc_prior_SCSPGA.pt,3683,1000,3.6835,7.367,0.38995653999999985
fc_prior_0XLX34.pt,3689,1000,3.6895,7.379,0.35690987999999996
fc_prior_B6BUEK.pt,3691,1000,3.6915,7.383,0.4307101000000001
fc_prior_YVD0DV.pt,3693,1000,3.6935,7.387,0.39913288
fc_prior_MLQ83L.pt,3696,1000,3.6965,7.393,0.41100124
fc_prior_BG04Q8.pt,3696,1000,3.6965,7.393,0.43514934000000005
fc_prior_12I31A.pt,3697,1000,3.6975,7.395,0.40026352000000004
fc_prior_Y1LTCB.pt,3699,1000,3.6995,7.399,0.3989496600000001
fc_prior_7H8SJB.pt,3701,1000,3.7015,7.403,0.40776018
fc_prior_EUDGVS.pt,3701,1000,3.7015,7.403,0.42971968
fc_prior_HIFS1Y.pt,3704,1000,3.7045,7.409,0.38051660000000015
fc_prior_R46QGN.pt,3707,1000,3.7075,7.415,0.40295931999999995
fc_prior_R6XCP0.pt,3708,1000,3.7085,7.417,0.3979313400000001
fc_prior_0I8BP8.pt,3709,1000,3.7095,7.419,0.4108796399999999
fc_prior_9IUZGV.pt,3710,1000,3.7105,7.421,0.37363737999999996
fc_prior_PTOCBG.pt,3711,1000,3.7115,7.423,0.4154787800000001
fc_prior_VO0U1L.pt,3714,1000,3.7145,7.429,0.4219406999999999
fc_prior_RFD47P.pt,3717,1000,3.7175,7.435,0.4249263599999999
fc_prior_0LDI5K.pt,3720,1000,3.7205,7.441,0.39768104000000015
fc_prior_K1TMDA.pt,3726,1000,3.7265,7.453,0.43758848000000017
fc_prior_IQSPDH.pt,3728,1000,3.7285,7.457,0.40216456
fc_prior_KPWF1Y.pt,3730,1000,3.7305,7.461,0.39970694000000007
fc_prior_T36HJA.pt,3734,1000,3.7345,7.469,0.40277233999999995
fc_prior_6D5N8I.pt,3734,1000,3.7345,7.469,0.39045442
fc_prior_0K4YVC.pt,3738,1000,3.7385,7.477,0.42231958000000014
fc_prior_CGBPJC.pt,3738,1000,3.7385,7.477,0.4652377199999998
fc_prior_FT7UKF.pt,3741,1000,3.7415,7.483,0.40106436
fc_prior_S6RBHS.pt,3742,1000,3.7425,7.485,0.28622848
fc_prior_DJWYE7.pt,3744,1000,3.7445,7.489,0.37402108000000006
fc_prior_QQHO9E.pt,3745,1000,3.7455,7.491,0.38689750000000017
fc_prior_FXCUCC.pt,3746,1000,3.7465,7.493,0.28828668
fc_prior_C2H1AU.pt,3749,1000,3.7495,7.499,0.36945233999999977
fc_prior_0C2KLP.pt,3750,1000,3.7505,7.501,0.36625080000000004
fc_prior_GFEBYI.pt,3750,1000,3.7505,7.501,0.41493287999999984
fc_prior_HP72KU.pt,3751,1000,3.7515,7.503,0.4235333
fc_prior_51EG49.pt,3756,1000,3.7565,7.513,0.37156008
fc_prior_J7NJV5.pt,3759,1000,3.7595,7.519,0.4246626
fc_prior_2EEDLW.pt,3760,1000,3.7605,7.521,0.33425760000000015
fc_prior_NUI04D.pt,3760,1000,3.7605,7.521,0.3882353399999999
fc_prior_NI4FG2.pt,3764,1000,3.7645,7.529,0.4062283999999999
fc_prior_NBIDU3.pt,3764,1000,3.7645,7.529,0.4539988800000001
fc_prior_C76TIM.pt,3765,1000,3.7655,7.531,0.3648004000000001
fc_prior_8DB8L9.pt,3769,1000,3.7695,7.539,0.37641568
fc_prior_AOE4MZ.pt,3773,1000,3.7735,7.547,0.40335143999999995
fc_prior_DLSHEU.pt,3782,1000,3.7825,7.565,0.38844731999999993
fc_prior_QR5BA6.pt,3787,1000,3.7875,7.575,0.37194361999999986
fc_prior_ZK9SWK.pt,3788,1000,3.7885,7.577,0.46987142000000004
fc_prior_DFDPCI.pt,3792,1000,3.7925,7.585,0.31155745999999995
fc_prior_PMVBBC.pt,3793,1000,3.7935,7.587,0.4456994599999999
fc_prior_QLGCYS.pt,3794,1000,3.7945,7.589,0.3751999999999998
fc_prior_C52XG5.pt,3794,1000,3.7945,7.589,0.34603982
fc_prior_XKNGGH.pt,3794,1000,3.7945,7.589,0.35286838
fc_prior_75ZEZ8.pt,3795,1000,3.7955,7.591,0.35884912000000013
fc_prior_NFB8UO.pt,3796,1000,3.7965,7.593,0.35703922000000005
fc_prior_ZJ32GX.pt,3805,1000,3.8055,7.611,0.38028202
fc_prior_0LMXPC.pt,3806,1000,3.8065,7.613,0.42360130000000007
fc_prior_0417AU.pt,3807,1000,3.8075,7.615,0.4096117800000002
fc_prior_QS8JYJ.pt,3808,1000,3.8085,7.617,0.40574864
fc_prior_LK7PAH.pt,3812,1000,3.8125,7.625,0.27020410000000006
fc_prior_K9S8YD.pt,3813,1000,3.8135,7.627,0.4049168600000001
fc_prior_XX8FC3.pt,3813,1000,3.8135,7.627,0.43334853999999984
fc_prior_SVJTNU.pt,3815,1000,3.8155,7.631,0.38110268000000014
fc_prior_3INEDI.pt,3817,1000,3.8175,7.635,0.4160412000000001
fc_prior_JA77AH.pt,3819,1000,3.8195,7.639,0.40307892
fc_prior_F81R6Q.pt,3820,1000,3.8205,7.641,0.4079869800000001
fc_prior_YPTUB2.pt,3821,1000,3.8215,7.643,0.4286198800000002
fc_prior_MGS2WJ.pt,3824,1000,3.8245,7.649,0.41198137999999995
fc_prior_FH1C12.pt,3830,1000,3.8305,7.661,0.4165539999999999
fc_prior_6Q2SGK.pt,3831,1000,3.8315,7.663,0.3824856400000002
fc_prior_760GT0.pt,3832,1000,3.8325,7.665,0.35781285999999995
fc_prior_EB97JF.pt,3833,1000,3.8335,7.667,0.35470512
fc_prior_OWYQS2.pt,3834,1000,3.8345,7.669,0.3958975799999999
fc_prior_3CS4SO.pt,3834,1000,3.8345,7.669,0.4008245599999999
fc_prior_E9ZIM2.pt,3837,1000,3.8375,7.675,0.36508882000000015
fc_prior_LK9JCH.pt,3841,1000,3.8415,7.683,0.3651844400000001
fc_prior_AKRPK8.pt,3842,1000,3.8425,7.685,0.3963809000000002
fc_prior_QLAE3B.pt,3843,1000,3.8435,7.687,0.30250943999999996
fc_prior_UXXHHK.pt,3844,1000,3.8445,7.689,0.3718002800000001
fc_prior_2U6RG2.pt,3844,1000,3.8445,7.689,0.4136469399999999
fc_prior_SRYLOM.pt,3846,1000,3.8465,7.693,0.3817621600000002
fc_prior_0A9889.pt,3847,1000,3.8475,7.695,0.4236543400000001
fc_prior_C28FX3.pt,3849,1000,3.8495,7.699,0.3946402599999999
fc_prior_4MRI5K.pt,3858,1000,3.8585,7.717,0.42766708000000003
fc_prior_PR4S8U.pt,3858,1000,3.8585,7.717,0.45021676000000016
fc_prior_ON81PZ.pt,3860,1000,3.8605,7.721,0.37467034000000005
fc_prior_29N1WY.pt,3865,1000,3.8655,7.731,0.39951069999999994
fc_prior_TX882B.pt,3868,1000,3.8685,7.737,0.36109101999999993
fc_prior_UVPJP2.pt,3870,1000,3.8705,7.741,0.41697016
fc_prior_IQ0NK4.pt,3873,1000,3.8735,7.747,0.4308997199999999
fc_prior_O7I0OM.pt,3876,1000,3.8765,7.753,0.4020154999999999
fc_prior_XFAEAB.pt,3877,1000,3.8775,7.755,0.42257390000000006
fc_prior_WGAUMB.pt,3878,1000,3.8785,7.757,0.46337336
fc_prior_BTT97L.pt,3880,1000,3.8805,7.761,0.36345472000000006
fc_prior_UD2DYC.pt,3886,1000,3.8865,7.773,0.4108493600000001
fc_prior_DT4DVC.pt,3886,1000,3.8865,7.773,0.44432059999999984
fc_prior_0432Z8.pt,3890,1000,3.8905,7.781,0.42282864000000003
fc_prior_SS4RMU.pt,3890,1000,3.8905,7.781,0.3877102
fc_prior_ZUHMD1.pt,3894,1000,3.8945,7.789,0.43749052
fc_prior_L6X1YA.pt,3896,1000,3.8965,7.793,0.39085690000000006
fc_prior_XUN6W6.pt,3902,1000,3.9025,7.805,0.10497224000000001
fc_prior_083D4F.pt,3902,1000,3.9025,7.805,0.42080832
fc_prior_9GICHF.pt,3904,1000,3.9045,7.809,0.42008658000000004
fc_prior_OB15NS.pt,3906,1000,3.9065,7.813,0.37090496
fc_prior_CU23TR.pt,3906,1000,3.9065,7.813,0.36023929999999993
fc_prior_BYVZJE.pt,3907,1000,3.9075,7.815,0.3415113
fc_prior_2BGY7Y.pt,3910,1000,3.9105,7.821,0.16468230000000003
fc_prior_4ZMJYR.pt,3916,1000,3.9165,7.833,0.40430436000000003
fc_prior_HUA81Z.pt,3917,1000,3.9175,7.835,0.41996536000000007
fc_prior_HBWNKY.pt,3917,1000,3.9175,7.835,0.3371427600000002
fc_prior_G7W1NC.pt,3924,1000,3.9245,7.849,0.4224803000000001
fc_prior_QR5J87.pt,3925,1000,3.9255,7.851,0.41005534000000005
fc_prior_BMDVVN.pt,3927,1000,3.9275,7.855,0.37620036000000007
fc_prior_94TPJN.pt,3927,1000,3.9275,7.855,0.39270934
fc_prior_EBHUAN.pt,3931,1000,3.9315,7.863,0.39551322000000005
fc_prior_WTCYLR.pt,3933,1000,3.9335,7.867,0.38186548000000003
fc_prior_YHVI30.pt,3935,1000,3.9355,7.871,0.3834659000000001
fc_prior_QITROA.pt,3943,1000,3.9435,7.887,0.44199638
fc_prior_UBULVK.pt,3943,1000,3.9435,7.887,0.47415102
fc_prior_M4M5AI.pt,3944,1000,3.9445,7.889,0.43297489999999994
fc_prior_GWL5B8.pt,3945,1000,3.9455,7.891,0.39135226
fc_prior_PWJ9O8.pt,3947,1000,3.9475,7.895,0.36060662
fc_prior_BKERQG.pt,3948,1000,3.9485,7.897,0.35244262000000004
fc_prior_TSOP76.pt,3951,1000,3.9515,7.903,0.42247120000000016
fc_prior_H7Q983.pt,3951,1000,3.9515,7.903,0.44767066000000005
fc_prior_SYSLE3.pt,3952,1000,3.9525,7.905,0.42699324000000005
fc_prior_LBQW2J.pt,3954,1000,3.9545,7.909,0.4035719399999999
fc_prior_JQT6NP.pt,3957,1000,3.9575,7.915,0.4402740200000001
fc_prior_NCTMEI.pt,3960,1000,3.9605,7.921,0.41233894000000015
fc_prior_SGU4HS.pt,3962,1000,3.9625,7.925,0.39285750000000014
fc_prior_MZXR8G.pt,3963,1000,3.9635,7.927,0.41462696
fc_prior_BU6MNE.pt,3967,1000,3.9675,7.935,0.43208241999999986
fc_prior_UN6URX.pt,3969,1000,3.9695,7.939,0.4204559200000002
fc_prior_4N7BQF.pt,3977,1000,3.9775,7.955,0.4301044799999999
fc_prior_PZGKHI.pt,3985,1000,3.9855,7.971,0.42855788000000006
fc_prior_XP39W9.pt,3986,1000,3.9865,7.973,0.4015814600000001
fc_prior_15RDK7.pt,3987,1000,3.9875,7.975,0.48513217999999997
fc_prior_1ILZ42.pt,3988,1000,3.9885,7.977,0.3987926600000001
fc_prior_7XUSS6.pt,3992,1000,3.9925,7.985,0.3647101400000001
fc_prior_1EGSSR.pt,3993,1000,3.9935,7.987,0.4039627199999999
fc_prior_I6PL6L.pt,3996,1000,3.9965,7.993,0.40562806
fc_prior_JULY01.pt,3997,1000,3.9975,7.995,0.4108366000000001
fc_prior_017XBZ.pt,3999,1000,3.9995,7.999,0.42413537999999995
fc_prior_TUTYGU.pt,4000,1000,4.0005,8.001,0.38136674000000004
fc_prior_PX04T3.pt,4001,1000,4.0015,8.003,0.38108469999999994
fc_prior_K6163D.pt,4012,1000,4.0125,8.025,0.4384954800000002
fc_prior_GWJF1T.pt,4012,1000,4.0125,8.025,0.42280063999999995
fc_prior_XOY3C5.pt,4014,1000,4.0145,8.029,0.40681256
fc_prior_F5TB9E.pt,4017,1000,4.0175,8.035,0.38718156
fc_prior_HDBS60.pt,4018,1000,4.0185,8.037,0.4035917200000001
fc_prior_ZKXERT.pt,4019,1000,4.0195,8.039,0.39048233999999993
fc_prior_HU91A9.pt,4019,1000,4.0195,8.039,0.38511461999999996
fc_prior_C3D6VP.pt,4024,1000,4.0245,8.049,0.37465306
fc_prior_NWUVOS.pt,4027,1000,4.0275,8.055,0.43592749999999997
fc_prior_13ZLDF.pt,4031,1000,4.0315,8.063,0.42189490000000013
fc_prior_5XST84.pt,4036,1000,4.0365,8.073,0.42842860000000016
fc_prior_SWCSBA.pt,4042,1000,4.0425,8.085,0.3574526000000002
fc_prior_MX871E.pt,4043,1000,4.0435,8.087,0.38692392000000003
fc_prior_EKQTRH.pt,4043,1000,4.0435,8.087,0.41007016
fc_prior_0TKRXD.pt,4044,1000,4.0445,8.089,0.43719263999999997
fc_prior_GR5DH6.pt,4045,1000,4.0455,8.091,0.43732228
fc_prior_F9V485.pt,4046,1000,4.0465,8.093,0.4569165200000002
fc_prior_3R7U1N.pt,4046,1000,4.0465,8.093,0.4159415000000002
fc_prior_0DC5L5.pt,4047,1000,4.0475,8.095,0.4157666400000001
fc_prior_SDODLH.pt,4051,1000,4.0515,8.103,0.4022204600000001
fc_prior_SNKKCS.pt,4053,1000,4.0535,8.107,0.41788687999999996
fc_prior_O1X4BR.pt,4055,1000,4.0555,8.111,0.42895851999999995
fc_prior_SOYL4A.pt,4056,1000,4.0565,8.113,0.42967639999999996
fc_prior_7MVMKM.pt,4057,1000,4.0575,8.115,0.40834216000000007
fc_prior_PECX8Z.pt,4060,1000,4.0605,8.121,0.3793871399999999
fc_prior_P4W7CE.pt,4061,1000,4.0615,8.123,0.37416392000000004
fc_prior_SLZ83X.pt,4062,1000,4.0625,8.125,0.4102004600000001
fc_prior_DEHA27.pt,4063,1000,4.0635,8.127,0.43017286
fc_prior_GZRCAK.pt,4063,1000,4.0635,8.127,0.4284558599999999
fc_prior_VJ7F79.pt,4063,1000,4.0635,8.127,0.40225342
fc_prior_9TGFBE.pt,4064,1000,4.0645,8.129,0.43025090000000005
fc_prior_EDLAR1.pt,4065,1000,4.0655,8.131,0.4382281400000002
fc_prior_FCGYET.pt,4066,1000,4.0665,8.133,0.39186386000000006
fc_prior_CIXNVI.pt,4068,1000,4.0685,8.137,0.45275991999999987
fc_prior_PHHLCT.pt,4070,1000,4.0705,8.141,0.4198867
fc_prior_V6GNPT.pt,4072,1000,4.0725,8.145,0.3385726000000001
fc_prior_325P0S.pt,4077,1000,4.0775,8.155,0.3357747200000001
fc_prior_5M80PU.pt,4080,1000,4.0805,8.161,0.45640552
fc_prior_B9UCMD.pt,4080,1000,4.0805,8.161,0.42999496
fc_prior_OY3BP6.pt,4080,1000,4.0805,8.161,0.4313182200000001
fc_prior_NGW2Q4.pt,4081,1000,4.0815,8.163,0.4406113200000001
fc_prior_TTAKTJ.pt,4082,1000,4.0825,8.165,0.4464303999999999
fc_prior_RLDBEO.pt,4082,1000,4.0825,8.165,0.43916067999999997
fc_prior_F5ORXM.pt,4083,1000,4.0835,8.167,0.45300822000000013
fc_prior_TPP65Z.pt,4083,1000,4.0835,8.167,0.4308429
fc_prior_6HV5IT.pt,4086,1000,4.0865,8.173,0.10727626000000001
fc_prior_1OP1OW.pt,4086,1000,4.0865,8.173,0.3925939399999999
fc_prior_6EM890.pt,4088,1000,4.0885,8.177,0.36634707999999994
fc_prior_0VXDJW.pt,4088,1000,4.0885,8.177,0.40979699999999986
fc_prior_OCTVNM.pt,4089,1000,4.0895,8.179,0.43748955999999983
fc_prior_Q2BFXP.pt,4089,1000,4.0895,8.179,0.38420742
fc_prior_0YHW9A.pt,4093,1000,4.0935,8.187,0.44056032
fc_prior_WPGC84.pt,4096,1000,4.0965,8.193,0.3908480999999999
fc_prior_2S9025.pt,4097,1000,4.0975,8.195,0.3665574799999999
fc_prior_LC0ULZ.pt,4101,1000,4.1015,8.203,0.3760243
fc_prior_SPWEUJ.pt,4102,1000,4.1025,8.205,0.39158810000000005
fc_prior_CANLT2.pt,4102,1000,4.1025,8.205,0.45068050000000004
fc_prior_OSRT8A.pt,4103,1000,4.1035,8.207,0.4391986400000001
fc_prior_DTTKYJ.pt,4104,1000,4.1045,8.209,0.44556592
fc_prior_WPE6YC.pt,4106,1000,4.1065,8.213,0.40063348000000004
fc_prior_ALNVE6.pt,4108,1000,4.1085,8.217,0.4493116999999999
fc_prior_ND4QUX.pt,4111,1000,4.1115,8.223,0.4655517799999999
fc_prior_0S6CMR.pt,4115,1000,4.1155,8.231,0.43797698
fc_prior_4U84GK.pt,4116,1000,4.1165,8.233,0.44959006000000024
fc_prior_EWDSC4.pt,4134,1000,4.1345,8.269,0.4129290199999999
fc_prior_VXULMB.pt,4135,1000,4.1355,8.271,0.4172650599999999
fc_prior_37QNCO.pt,4139,1000,4.1395,8.279,0.4361460000000001
fc_prior_VIFTV4.pt,4140,1000,4.1405,8.281,0.4278701800000001
fc_prior_C8QSLQ.pt,4141,1000,4.1415,8.283,0.39146862000000016
fc_prior_SZ1BKQ.pt,4142,1000,4.1425,8.285,0.44883499999999993
fc_prior_6Z87XR.pt,4143,1000,4.1435,8.287,0.4393195200000001
fc_prior_PQ065V.pt,4143,1000,4.1435,8.287,0.40632162
fc_prior_TNM975.pt,4145,1000,4.1455,8.291,0.47412822000000004
fc_prior_LAMR5F.pt,4149,1000,4.1495,8.299,0.4246941799999999
fc_prior_NJ1S0P.pt,4151,1000,4.1515,8.303,0.1459661
fc_prior_DKEKGI.pt,4152,1000,4.1525,8.305,0.44934663999999996
fc_prior_Z06RPI.pt,4153,1000,4.1535,8.307,0.21023403999999996
fc_prior_X3RAF1.pt,4155,1000,4.1555,8.311,0.3123307400000001
fc_prior_4FL58B.pt,4157,1000,4.1575,8.315,0.4213982200000001
fc_prior_220X4J.pt,4161,1000,4.1615,8.323,0.43307904000000014
fc_prior_Z7AKUY.pt,4162,1000,4.1625,8.325,0.41001694
fc_prior_88UHR0.pt,4164,1000,4.1645,8.329,0.45149892
fc_prior_S3X8CM.pt,4165,1000,4.1655,8.331,0.45786634000000004
fc_prior_WXP33O.pt,4166,1000,4.1665,8.333,0.2711921
fc_prior_DDCC4P.pt,4169,1000,4.1695,8.339,0.44116789999999995
fc_prior_KXBY9I.pt,4173,1000,4.1735,8.347,0.44219714
fc_prior_QSX4P1.pt,4177,1000,4.1775,8.355,0.40724915999999994
fc_prior_GFIAFR.pt,4178,1000,4.1785,8.357,0.44044048
fc_prior_MBXOHD.pt,4179,1000,4.1795,8.359,0.44365457999999997
fc_prior_IL6NE4.pt,4179,1000,4.1795,8.359,0.44751826000000006
fc_prior_8JYP55.pt,4185,1000,4.1855,8.371,0.3586436200000002
fc_prior_0X37XF.pt,4185,1000,4.1855,8.371,0.44806226000000005
fc_prior_SGAQSY.pt,4185,1000,4.1855,8.371,0.3738083199999999
fc_prior_Z032GU.pt,4186,1000,4.1865,8.373,0.4334391800000001
fc_prior_WFCJR3.pt,4186,1000,4.1865,8.373,0.38395528000000007
fc_prior_0MWQHC.pt,4187,1000,4.1875,8.375,0.35738992
fc_prior_C1EWAC.pt,4192,1000,4.1925,8.385,0.45283308
fc_prior_0NQV3A.pt,4193,1000,4.1935,8.387,0.4282370799999999
fc_prior_655665.pt,4196,1000,4.1965,8.393,0.40130198000000006
fc_prior_435XFE.pt,4197,1000,4.1975,8.395,0.37335086000000006
fc_prior_PAKT1J.pt,4197,1000,4.1975,8.395,0.4856082399999999
fc_prior_MAPMMB.pt,9115,1000,9.1155,18.231,0.7606100799999999
fc_prior_UF1AYO.pt,9148,1000,9.1485,18.297,0.8457606999999997
fc_prior_S1GENF.pt,9179,1000,9.1795,18.359,0.69034938
fc_prior_FXAJL7.pt,9205,1000,9.2055,18.411,0.64215216
fc_prior_VB4POI.pt,9225,1000,9.2255,18.451,0.6867745199999998
fc_prior_PLPT5B.pt,9273,1000,9.2735,18.547,0.7003614999999997
fc_prior_367ACG.pt,9284,1000,9.2845,18.569,0.7167993399999999
fc_prior_TBI2DT.pt,9296,1000,9.2965,18.593,0.7116427800000001
fc_prior_5LPVM3.pt,9307,1000,9.3075,18.615,0.7727086799999998
fc_prior_1GJ8CP.pt,9341,1000,9.3415,18.683,0.7653591999999996
fc_prior_WN2HZW.pt,9347,1000,9.3475,18.695,0.6642541999999999
fc_prior_KWP9T8.pt,9432,1000,9.4325,18.865,0.65727408
fc_prior_5OCQTQ.pt,9437,1000,9.4375,18.875,0.7808594199999999
fc_prior_H920JT.pt,9460,1000,9.4605,18.921,0.7257416199999995
fc_prior_RMS3SG.pt,9463,1000,9.4635,18.927,0.78621192
fc_prior_PP7WN6.pt,9489,1000,9.4895,18.979,0.7597931800000001
fc_prior_48FC0W.pt,9540,1000,9.5405,19.081,0.8736818199999996
fc_prior_LOTHIB.pt,9570,1000,9.5705,19.141,0.92546812
fc_prior_GPB6CU.pt,9583,1000,9.5835,19.167,0.8783920200000002
fc_prior_0WXUTL.pt,9587,1000,9.5875,19.175,0.8744436199999996
fc_prior_RZVSGY.pt,9616,1000,9.6165,19.233,0.8588699600000002
fc_prior_0HBY6C.pt,9673,1000,9.6735,19.347,0.84829114
fc_prior_I3GFEB.pt,9696,1000,9.6965,19.393,0.7429188599999997
fc_prior_54IWKO.pt,9698,1000,9.6985,19.397,0.7527372000000004
fc_prior_N5LTWD.pt,9704,1000,9.7045,19.409,0.7168871400000002
fc_prior_XB4JAJ.pt,9716,1000,9.7165,19.433,0.8189776599999999
fc_prior_PNOQPI.pt,24479,1000,24.4795,48.959,2.49718466
fc_prior_7WPL2G.pt,24481,1000,24.4815,48.963,2.61661044
fc_prior_H96M1A.pt,24481,1000,24.4815,48.963,3.0824567000000003
fc_prior_IY20KK.pt,24481,1000,24.4815,48.963,2.59679782
fc_prior_OWJED5.pt,24486,1000,24.4865,48.973,2.6511676999999993
fc_prior_UKCAI8.pt,24495,1000,24.4955,48.991,2.4380529199999996
fc_prior_AS6G0H.pt,24503,1000,24.5035,49.007,2.7238606599999997
fc_prior_38MSZV.pt,24509,1000,24.5095,49.019,2.767577159999999
fc_prior_PJVT9W.pt,24518,1000,24.5185,49.037,2.504327080000001
fc_prior_EWW0VQ.pt,24518,1000,24.5185,49.037,2.4322285400000005
fc_prior_VP2GRZ.pt,24524,1000,24.5245,49.049,2.80271234
fc_prior_AFRW2I.pt,24524,1000,24.5245,49.049,2.3966659800000003
fc_prior_301E2K.pt,24530,1000,24.5305,49.061,2.3084330799999995
fc_prior_S9K9KT.pt,24530,1000,24.5305,49.061,2.73856414
fc_prior_MEQJ1E.pt,24533,1000,24.5335,49.067,2.907354400000001
fc_prior_48ON65.pt,24535,1000,24.5355,49.071,2.4194064
fc_prior_H36LGR.pt,24547,1000,24.5475,49.095,2.8778227
fc_prior_SJ0EWE.pt,24548,1000,24.5485,49.097,2.95965476
fc_prior_3KLD89.pt,24558,1000,24.5585,49.117,2.9525737399999996
fc_prior_TMSASA.pt,24562,1000,24.5625,49.125,2.7855989000000005
fc_prior_FXD3DD.pt,24568,1000,24.5685,49.137,2.7216893800000004
fc_prior_6KCH9I.pt,24569,1000,24.5695,49.139,2.3863199400000004
fc_prior_HAPB5I.pt,24575,1000,24.5755,49.151,2.6203999600000003
fc_prior_QT8O92.pt,24590,1000,24.5905,49.181,2.664021200000001
fc_prior_FWJGNB.pt,24594,1000,24.5945,49.189,2.566712780000001
fc_prior_RA65N4.pt,24601,1000,24.6015,49.203,2.5986950600000007
fc_prior_T7OTMV.pt,24607,1000,24.6075,49.215,2.754672059999999
fc_prior_JN15KV.pt,24608,1000,24.6085,49.217,2.867488659999999
fc_prior_YSF0U5.pt,24609,1000,24.6095,49.219,2.51629964
fc_prior_CDWQHH.pt,24609,1000,24.6095,49.219,2.4265324799999997
fc_prior_C60XMS.pt,24621,1000,24.6215,49.243,2.58146716
fc_prior_AT2I1S.pt,24624,1000,24.6245,49.249,2.9870869599999996
fc_prior_OCKPB8.pt,24632,1000,24.6325,49.265,2.782749159999999
fc_prior_CQA9S8.pt,24643,1000,24.6435,49.287,2.5706228799999997
fc_prior_JR1WTN.pt,24645,1000,24.6455,49.291,2.4760261200000007
fc_prior_Z6IKWV.pt,24655,1000,24.6555,49.311,2.575016019999999
fc_prior_7J9DVW.pt,24657,1000,24.6575,49.315,2.44399462
fc_prior_HAT2KI.pt,24657,1000,24.6575,49.315,2.8276702000000005
fc_prior_J3UX4B.pt,24658,1000,24.6585,49.317,2.46089106
fc_prior_N9M7FG.pt,24660,1000,24.6605,49.321,2.4414068599999994
fc_prior_B5TYML.pt,24669,1000,24.6695,49.339,2.71135258
fc_prior_ECL13O.pt,24670,1000,24.6705,49.341,2.8528889800000004
fc_prior_NT8C6Y.pt,24672,1000,24.6725,49.345,2.8312124200000004
fc_prior_5EJHXX.pt,24683,1000,24.6835,49.367,2.6502225399999997
fc_prior_14FVKL.pt,24685,1000,24.6855,49.371,2.53813358
fc_prior_E8IOCW.pt,24691,1000,24.6915,49.383,2.4708334599999997
fc_prior_XHY4CJ.pt,24693,1000,24.6935,49.387,2.6786439800000004
fc_prior_R5CLSL.pt,24693,1000,24.6935,49.387,2.8376535599999992
fc_prior_8P9ELK.pt,24705,1000,24.7055,49.411,2.6577683799999994
fc_prior_8JDURU.pt,24714,1000,24.7145,49.429,2.85238092
fc_prior_1TDWIR.pt,24720,1000,24.7205,49.441,2.82674066
fc_prior_KO24CR.pt,24721,1000,24.7215,49.443,3.0498770200000007
fc_prior_WMZFYU.pt,24725,1000,24.7255,49.451,2.85011336
fc_prior_DQQMCL.pt,24732,1000,24.7325,49.465,2.68516534
fc_prior_I8VBQR.pt,24741,1000,24.7415,49.483,2.8753053600000005
fc_prior_USVMMU.pt,24749,1000,24.7495,49.499,2.9811750199999993
fc_prior_25RXK2.pt,24762,1000,24.7625,49.525,2.5552455800000002
fc_prior_EU5NSR.pt,24781,1000,24.7815,49.563,2.6063520200000005
fc_prior_9XXSXJ.pt,24783,1000,24.7835,49.567,2.695759880000001
fc_prior_YPFIFL.pt,24788,1000,24.7885,49.577,2.4446327800000005
fc_prior_3G4Y31.pt,24806,1000,24.8065,49.613,2.4764185399999996
fc_prior_74XJSN.pt,24830,1000,24.8305,49.661,2.6163861600000002
fc_prior_54WSQ2.pt,24831,1000,24.8315,49.663,2.5521317199999998
fc_prior_N1NDD6.pt,24846,1000,24.8465,49.693,2.5462800600000004
fc_prior_N9LVVG.pt,24852,1000,24.8525,49.705,2.5597460400000007
fc_prior_B6GKSZ.pt,24859,1000,24.8595,49.719,2.4746549799999995
fc_prior_H6EXSM.pt,24861,1000,24.8615,49.723,2.7298459800000012
fc_prior_HSZW6A.pt,24872,1000,24.8725,49.745,2.65273366
fc_prior_K6WF5K.pt,24888,1000,24.8885,49.777,2.69471176
