model_path,HW,CIN1,CIN2,CIN3,CIN4,latency
concat_finegrained1_TPIJMM.pt,14,108,85,47,0,0.01032258
concat_finegrained1_IMKWNA.pt,14,62,80,50,0,0.008795740000000002
concat_finegrained1_MSMOB4.pt,14,78,165,44,0,0.016126719999999997
concat_finegrained1_FAH459.pt,14,56,147,51,0,0.010376940000000001
concat_finegrained1_NKMBPR.pt,14,105,158,43,0,0.01806
concat_finegrained1_7F7JLE.pt,14,98,105,53,0,0.016377179999999998
concat_finegrained1_H6FN4F.pt,14,398,495,607,197,0.21241568000000005
concat_finegrained1_YSJGPQ.pt,14,187,425,494,251,0.21646218
concat_finegrained1_K9VE0A.pt,14,312,547,621,182,0.20911359999999998
concat_finegrained1_W7WA3G.pt,14,241,915,868,133,0.19999245999999998
concat_finegrained1_34XRB0.pt,14,357,899,419,212,0.27706796000000006
concat_finegrained1_PY38NU.pt,14,219,708,520,161,0.17982037999999992
concat_finegrained1_UQ2JNE.pt,14,314,431,451,253,0.27018015999999995
concat_finegrained1_4WL0UU.pt,14,371,490,544,169,0.2554391200000001
concat_finegrained1_BX7FPC.pt,14,226,798,513,223,0.30835579999999996
concat_finegrained1_9IUHPN.pt,14,329,663,903,248,0.24501291999999997
concat_finegrained1_XFTB51.pt,14,359,601,854,132,0.20841870000000004
concat_finegrained1_NAWYBM.pt,14,305,651,788,214,0.24726405999999998
concat_finegrained1_PQ71NC.pt,14,300,652,554,144,0.23929815999999998
concat_finegrained1_EYK5VP.pt,14,215,838,559,196,0.22097334000000005
concat_finegrained1_Y31V8L.pt,14,279,614,735,256,0.21308096
concat_finegrained1_DYXFPM.pt,14,263,460,676,234,0.20361735999999997
concat_finegrained1_XRYZ6V.pt,14,362,920,436,145,0.1543621
concat_finegrained1_147H8D.pt,14,364,826,488,192,0.34335164
concat_finegrained1_1O7TEV.pt,14,313,512,620,216,0.18374175999999995
concat_finegrained1_RU4QHB.pt,14,360,634,775,135,0.18286840000000004
concat_finegrained1_RPZOSU.pt,7,125,162,38,0,0.003885400000000001
concat_finegrained1_HR1J89.pt,7,127,233,36,0,0.004157020000000001
concat_finegrained1_4XN285.pt,7,126,219,68,0,0.0042486600000000005
concat_finegrained1_4G0MSQ.pt,7,88,248,48,0,0.008262819999999999
concat_finegrained1_8HERRF.pt,7,180,151,55,0,0.017763299999999992
concat_finegrained1_CNAXTA.pt,7,141,296,61,0,0.005977199999999999
concat_finegrained1_7A0PGD.pt,7,106,293,34,0,0.00418722
concat_finegrained1_ML1O3X.pt,7,80,164,64,0,0.0037521600000000018
concat_finegrained1_HVW0VC.pt,7,143,242,57,0,0.014613880000000003
concat_finegrained1_NQIG19.pt,7,154,316,74,0,0.005671419999999999
concat_finegrained1_D5FKXU.pt,7,132,249,62,0,0.0042635799999999995
concat_finegrained1_2BDIC5.pt,7,156,232,58,0,0.00435542
concat_finegrained1_Q3Y9UX.pt,7,158,318,42,0,0.00552026
concat_finegrained1_UQAP8Q.pt,7,115,305,50,0,0.00439736
concat_finegrained1_J3Q62G.pt,7,176,184,33,0,0.0038997400000000005
concat_finegrained1_J8EIJ9.pt,7,172,311,60,0,0.00560688
concat_finegrained1_VILM45.pt,7,120,229,65,0,0.00405576
concat_finegrained1_ATIT5R.pt,7,162,304,37,0,0.00560798
concat_finegrained1_537T7F.pt,7,107,282,71,0,0.00442066
concat_finegrained1_T9ZL3Q.pt,7,98,163,40,0,0.0055215
concat_finegrained1_320HKI.pt,14,427,405,580,10,0.19915035999999997
concat_finegrained1_KJC1TL.pt,14,417,368,367,19,0.04767490000000001
concat_finegrained1_O32YPE.pt,14,414,294,297,9,0.21288041999999996
concat_finegrained1_KOO70Q.pt,14,332,385,410,18,0.22049602000000004
concat_finegrained1_I4PGUO.pt,14,214,498,308,16,0.21612408000000002
concat_finegrained1_D57VF8.pt,14,356,618,374,11,0.23887616000000012
concat_finegrained1_RO54IM.pt,14,239,617,542,14,0.12990748
concat_finegrained1_9R5GB5.pt,14,277,298,639,17,0.23204679999999997
concat_finegrained1_VKMJ27.pt,14,368,316,576,15,0.24626019999999996
concat_finegrained1_2MPZ3R.pt,14,389,596,496,12,0.19758246
concat_finegrained1_OPGTTC.pt,14,415,587,510,13,0.16359996000000007
concat_finegrained1_VYPBKZ.pt,14,464,537,380,8,0.24230617999999995
concat_finegrained1_FXP3Y7.pt,28,53,178,0,0,0.20535572000000005
concat_finegrained1_089W2Q.pt,28,42,137,0,0,0.18405056000000006
concat_finegrained1_Z09TG8.pt,28,55,181,0,0,0.19006403999999996
concat_finegrained1_NQSVTW.pt,28,67,211,0,0,0.18718962000000006
concat_finegrained1_BABL8V.pt,28,56,278,0,0,0.15956943999999995
concat_finegrained1_OAUBN2.pt,28,77,158,0,0,0.18559294
concat_finegrained1_IOIGME.pt,28,81,173,0,0,0.21924404
concat_finegrained1_ZLGTRT.pt,28,46,226,0,0,0.20534988
concat_finegrained1_P5GN0F.pt,28,54,193,0,0,0.20172849999999998
concat_finegrained1_3YA8ZI.pt,28,58,194,0,0,0.20007421999999997
concat_finegrained1_972G9K.pt,28,38,220,0,0,0.1754219
concat_finegrained1_S5GL9D.pt,28,47,209,0,0,0.21946111999999998
concat_finegrained1_RPQLZ3.pt,28,44,206,0,0,0.18819010000000005
concat_finegrained1_8OQO2D.pt,28,70,135,0,0,0.17996882
concat_finegrained1_7ZUE4M.pt,28,69,219,0,0,0.23640566
concat_finegrained1_Y2KIRA.pt,28,37,300,0,0,0.16611194
concat_finegrained1_EM6FHR.pt,28,83,199,0,0,0.19680931999999995
concat_finegrained1_1F5Z5U.pt,28,39,229,0,0,0.15247077999999997
concat_finegrained1_UG9OXK.pt,28,72,189,0,0,0.18767428000000003
concat_finegrained1_7M5IND.pt,28,45,166,0,0,0.20926798000000005
concat_finegrained1_O4AZZK.pt,7,531,7,0,0,0.00509232
concat_finegrained1_UF6CI8.pt,7,269,9,0,0,0.011154039999999997
concat_finegrained1_8F4CPA.pt,7,425,6,0,0,0.00740998
concat_finegrained1_BAQILZ.pt,7,251,4,0,0,0.014662799999999998
concat_finegrained1_C542JQ.pt,7,273,8,0,0,0.018431219999999995
concat_finegrained1_ID4HOQ.pt,7,487,5,0,0,0.013338079999999999
concat_finegrained1_KWFPQW.pt,28,35,1420,0,0,0.3576205200000001
concat_finegrained1_8VTK7V.pt,28,31,1158,0,0,0.32756164
concat_finegrained1_JM7B4D.pt,28,16,1787,0,0,0.41383513999999993
concat_finegrained1_62TOCJ.pt,28,19,1985,0,0,0.4540340000000002
concat_finegrained1_VHOZ9Q.pt,28,20,1992,0,0,0.37075984000000006
concat_finegrained1_XOEL6H.pt,28,26,1513,0,0,0.36996053999999995
concat_finegrained1_CHU3R0.pt,28,24,1235,0,0,0.3098281
concat_finegrained1_YQVRTA.pt,28,37,1496,0,0,0.28177737999999997
concat_finegrained1_92MAML.pt,28,17,1710,0,0,0.3784773400000001
concat_finegrained1_USH1UB.pt,28,23,2008,0,0,0.3719809599999999
concat_finegrained1_ZWY68J.pt,28,29,1647,0,0,0.38663316000000003
concat_finegrained1_COSXB5.pt,28,27,2060,0,0,0.4008443
concat_finegrained1_DGT1QO.pt,28,21,1917,0,0,0.42187972
concat_finegrained1_YBT0JU.pt,28,36,1673,0,0,0.07660307999999999
concat_finegrained1_1F3NQ2.pt,28,38,2129,0,0,0.5209918800000002
concat_finegrained1_SBY5TS.pt,28,34,986,0,0,0.23842757999999997
concat_finegrained1_81GXHK.pt,28,33,1220,0,0,0.3352544799999999
concat_finegrained1_CJRBGK.pt,28,25,1909,0,0,0.39437716
concat_finegrained1_LZD7ZJ.pt,28,28,1755,0,0,0.2725902600000001
concat_finegrained1_X5S7RE.pt,28,18,1067,0,0,0.27116468
concat_finegrained1_PI0FO2.pt,7,30,33,257,0,0.009010419999999998
concat_finegrained1_R8UHQT.pt,7,32,28,304,0,0.007577080000000002
concat_finegrained1_TRWHZO.pt,7,25,34,203,0,0.010192500000000002
concat_finegrained1_VKCXEH.pt,7,22,37,254,0,0.009965239999999997
concat_finegrained1_FGXXT3.pt,7,21,30,313,0,0.005782879999999999
concat_finegrained1_ND3Y9I.pt,7,20,25,246,0,0.01883846
concat_finegrained1_05OYSR.pt,7,27,22,278,0,0.01595682
concat_finegrained1_RP31WU.pt,7,35,23,307,0,0.007190240000000002
concat_finegrained1_2TH0FQ.pt,7,15,32,190,0,0.00979386
concat_finegrained1_0CP0MH.pt,7,17,26,285,0,0.0038556199999999997
concat_finegrained1_VZDF63.pt,7,29,17,243,0,0.019649420000000008
concat_finegrained1_17YGIX.pt,7,24,18,271,0,0.011025259999999999
concat_finegrained1_XRO1SM.pt,7,34,35,316,0,0.013643579999999995
concat_finegrained1_6KIOB1.pt,7,18,27,230,0,0.013379879999999995
concat_finegrained1_TD9YGR.pt,7,28,19,291,0,0.00412076
concat_finegrained1_ZMYW64.pt,7,26,39,176,0,0.009133279999999999
concat_finegrained1_23YZP3.pt,7,16,24,312,0,0.007888739999999998
concat_finegrained1_MMPTQN.pt,7,19,21,137,0,0.00893716
concat_finegrained1_W5N6L3.pt,7,23,38,202,0,0.009841159999999998
concat_finegrained1_W9DNIX.pt,7,33,20,268,0,0.007220580000000002
concat_finegrained1_4M89XZ.pt,28,128,167,282,108,0.22820001999999995
concat_finegrained1_6J22L9.pt,28,135,170,313,55,0.22354872000000003
concat_finegrained1_YCIJ5I.pt,28,150,114,405,84,0.23732152000000004
concat_finegrained1_CDNRSC.pt,28,177,81,293,96,0.32855716
concat_finegrained1_OG6B7O.pt,28,145,79,381,54,0.37097655999999996
concat_finegrained1_L5TKF5.pt,28,139,144,630,103,0.32786548
concat_finegrained1_OAZTM2.pt,28,168,148,443,48,0.23194305999999995
concat_finegrained1_7QVJK0.pt,28,164,110,626,67,0.30129530000000004
concat_finegrained1_TK8EZ0.pt,28,183,173,594,87,0.27419914
concat_finegrained1_4VVV0F.pt,28,95,111,373,100,0.2644025400000001
concat_finegrained1_PWXO6D.pt,28,129,139,344,70,0.29777395999999995
concat_finegrained1_YMI2MT.pt,28,90,108,378,75,0.28003134
concat_finegrained1_2YE6OW.pt,28,136,83,545,89,0.27646978000000016
concat_finegrained1_6NNGM2.pt,28,88,105,382,107,0.29541458
concat_finegrained1_TLZ69V.pt,28,141,78,276,61,0.28927522
concat_finegrained1_R6SCWM.pt,28,91,143,290,81,0.34861395999999994
concat_finegrained1_2ZJVKE.pt,28,149,90,495,56,0.2556693399999999
concat_finegrained1_4GBCFW.pt,28,133,82,600,86,0.4275843999999999
concat_finegrained1_EGF4ZQ.pt,28,105,127,476,94,0.47671176000000015
concat_finegrained1_TQAR7I.pt,28,113,92,279,104,0.2798954800000001
concat_finegrained1_HZ23P9.pt,14,201,433,609,106,0.19467198000000002
concat_finegrained1_4CGIKM.pt,14,140,509,745,54,0.18761974000000003
concat_finegrained1_5QTJDM.pt,14,180,258,972,81,0.20887725999999993
concat_finegrained1_CTGYU0.pt,14,151,449,711,105,0.05765440000000001
concat_finegrained1_HZRVWE.pt,14,209,310,1275,113,0.15923619999999997
concat_finegrained1_DYXS52.pt,14,134,337,1207,83,0.16998858000000003
concat_finegrained1_GELL38.pt,14,205,384,627,112,0.18721300000000002
concat_finegrained1_JTWXIA.pt,14,144,303,1119,93,0.19573197999999992
concat_finegrained1_4Z6YS7.pt,14,155,469,1226,117,0.24646644000000006
concat_finegrained1_IMATFQ.pt,14,107,491,1196,123,0.16176616000000002
concat_finegrained1_FJ6269.pt,14,110,407,1394,75,0.15228194
concat_finegrained1_H0LCSK.pt,14,123,298,995,94,0.15424495999999996
concat_finegrained1_951NS5.pt,14,181,476,996,124,0.17303524
concat_finegrained1_JX8U4G.pt,14,100,364,862,77,0.2074926
concat_finegrained1_J4JKZ2.pt,14,194,318,865,66,0.33956495999999986
concat_finegrained1_OTHDW3.pt,14,186,397,998,109,0.16943062
concat_finegrained1_DTPMGJ.pt,14,142,430,861,90,0.18204388
concat_finegrained1_KSIJJP.pt,14,197,266,1042,99,0.18579352000000005
concat_finegrained1_I01X8G.pt,14,146,474,1007,85,0.21098533999999994
concat_finegrained1_ZPA7OO.pt,14,136,312,628,63,0.20404103999999998
concat_finegrained1_72XSAB.pt,7,125,41,168,36,0.004259660000000001
concat_finegrained1_REGBW3.pt,7,250,44,193,37,0.005655580000000001
concat_finegrained1_BRO9KC.pt,7,241,24,223,42,0.00563158
concat_finegrained1_2T36C0.pt,7,226,32,236,33,0.005537579999999998
concat_finegrained1_JP9W5O.pt,7,198,29,181,41,0.0044008599999999995
concat_finegrained1_O85EC6.pt,7,154,38,123,32,0.0040864399999999985
concat_finegrained1_KEY0FU.pt,7,146,26,136,35,0.009559660000000003
concat_finegrained1_YBPPTT.pt,7,252,34,263,31,0.005693819999999999
concat_finegrained1_LXSCTP.pt,7,244,37,255,49,0.005609399999999999
concat_finegrained1_JHAE08.pt,7,138,21,229,45,0.007341599999999996
concat_finegrained1_58KGB5.pt,7,136,25,213,53,0.00443872
concat_finegrained1_FM9Y9F.pt,7,204,43,162,38,0.004329240000000001
concat_finegrained1_XNCHSK.pt,7,223,33,173,34,0.00421292
concat_finegrained1_HGUO44.pt,7,153,23,207,39,0.00426248
concat_finegrained1_VBVQ3C.pt,7,178,35,148,26,0.011296320000000002
concat_finegrained1_EB1XAG.pt,7,157,20,156,29,0.00426198
concat_finegrained1_CIR4SV.pt,7,128,40,171,27,0.006571460000000002
concat_finegrained1_E2N0N7.pt,7,253,31,157,47,0.00442894
concat_finegrained1_YUHXG0.pt,7,144,30,154,28,0.006847459999999999
concat_finegrained1_WOLMYR.pt,7,183,22,202,40,0.004344460000000001
concat_finegrained1_OXJ3R3.pt,28,167,299,0,0,0.25169072
concat_finegrained1_XXTGO8.pt,28,239,134,0,0,0.21302788000000003
concat_finegrained1_Y3H6TR.pt,28,277,199,0,0,0.23399958
concat_finegrained1_PH2ZW5.pt,28,298,209,0,0,0.19622443999999994
concat_finegrained1_A7HZIQ.pt,28,225,287,0,0,0.15365257999999998
concat_finegrained1_3OSRBT.pt,28,280,215,0,0,0.16047672000000002
concat_finegrained1_MZH2VF.pt,28,227,258,0,0,0.18342463999999997
concat_finegrained1_6YOI34.pt,28,177,251,0,0,0.19144878
concat_finegrained1_41HI9R.pt,28,204,164,0,0,0.17303678
concat_finegrained1_KXH1JN.pt,28,252,172,0,0,0.20329750000000002
concat_finegrained1_03ATP3.pt,28,238,222,0,0,0.19964068000000001
concat_finegrained1_9YR1N4.pt,28,192,224,0,0,0.23340742000000006
concat_finegrained1_EHECKV.pt,28,229,272,0,0,0.21463278
concat_finegrained1_7LQ3EB.pt,28,137,168,0,0,0.033816160000000005
concat_finegrained1_GSKJNV.pt,28,268,288,0,0,0.1964398
concat_finegrained1_3E7GSL.pt,28,274,289,0,0,0.15123436000000004
concat_finegrained1_DXZJKZ.pt,28,275,181,0,0,0.18479327999999995
concat_finegrained1_F17BI5.pt,28,206,201,0,0,0.22781238
concat_finegrained1_7UMZLL.pt,28,221,200,0,0,0.18324591999999998
concat_finegrained1_FHZNVR.pt,28,178,227,0,0,0.22039524000000008
concat_finegrained1_KEM64C.pt,7,265,8,233,158,0.0048118799999999975
concat_finegrained1_86UX12.pt,7,295,11,234,170,0.01126532
concat_finegrained1_YTSW09.pt,7,488,7,165,204,0.012305560000000004
concat_finegrained1_FXCGJ6.pt,7,374,10,136,345,0.012010719999999999
concat_finegrained1_L0C4AZ.pt,7,387,9,226,254,0.013576919999999998
concat_finegrained1_V4UYNX.pt,7,292,6,228,199,0.011238899999999996
concat_finegrained1_GC7AGV.pt,7,380,5,150,189,0.010560080000000001
concat_finegrained1_C51P1I.pt,7,436,38,166,153,0.009423140000000002
concat_finegrained1_L7AZIU.pt,7,384,42,220,225,0.013246959999999995
concat_finegrained1_OI6VOT.pt,7,302,44,171,213,0.011604180000000004
concat_finegrained1_BVD3MY.pt,7,393,39,123,206,0.009764400000000001
concat_finegrained1_EKGT23.pt,7,455,43,136,100,0.010294660000000002
concat_finegrained1_D2KQ2J.pt,7,439,40,153,142,0.010987100000000003
concat_finegrained1_ZBP1WK.pt,7,364,45,247,105,0.009943280000000004
concat_finegrained1_TBD5OC.pt,7,366,30,162,138,0.010309280000000006
concat_finegrained1_4DTYI8.pt,7,465,34,169,133,0.011576400000000002
concat_finegrained1_K0GYZ5.pt,7,203,50,195,134,0.005419900000000002
concat_finegrained1_FTIZX5.pt,7,340,58,152,178,0.010928759999999997
concat_finegrained1_5D06BL.pt,7,380,48,138,186,0.01085426
concat_finegrained1_4UBR3G.pt,7,429,59,182,190,0.012600159999999997
concat_finegrained1_TYCDSP.pt,7,317,31,205,143,0.010726320000000004
concat_finegrained1_6SDI95.pt,7,243,51,210,210,0.01159952
concat_finegrained1_AZORT8.pt,7,367,32,227,97,0.01082406
concat_finegrained1_9M90CX.pt,7,356,36,202,177,0.01187546
concat_finegrained1_YXJ7GU.pt,7,288,61,221,116,0.010360399999999999
concat_finegrained1_8JESQ4.pt,7,371,55,204,141,0.01137496
concat_finegrained1_5DLO5O.pt,7,437,41,141,181,0.011334560000000002
concat_finegrained1_16XOOC.pt,7,456,501,0,0,0.012494620000000001
concat_finegrained1_EVRHDY.pt,7,323,474,0,0,0.010899319999999999
concat_finegrained1_6GJKSF.pt,7,256,512,0,0,0.010470500000000002
concat_finegrained1_82T3UR.pt,7,417,342,0,0,0.009621500000000002
concat_finegrained1_IF1SNJ.pt,7,264,482,0,0,0.010449960000000003
concat_finegrained1_ILRGYD.pt,7,454,556,0,0,0.0133604
concat_finegrained1_R59LLO.pt,7,312,442,0,0,0.01015056
concat_finegrained1_ZZBJVC.pt,7,265,281,0,0,0.0075373800000000015
concat_finegrained1_CMXYNA.pt,7,290,491,0,0,0.011008400000000003
concat_finegrained1_PIXQLQ.pt,7,225,585,0,0,0.011886599999999999
concat_finegrained1_QRNLN4.pt,7,400,297,0,0,0.006373520000000001
concat_finegrained1_5NYAJG.pt,7,236,593,0,0,0.011961700000000002
concat_finegrained1_O8XTZD.pt,7,383,456,0,0,0.01196852
concat_finegrained1_2L5ANP.pt,7,268,307,0,0,0.010739219999999999
concat_finegrained1_NZQ05Y.pt,7,377,449,0,0,0.010742380000000001
concat_finegrained1_LCP6E8.pt,7,334,402,0,0,0.009972900000000003
concat_finegrained1_PCG5T7.pt,7,369,358,0,0,0.007982260000000001
concat_finegrained1_6FG3FO.pt,7,448,278,0,0,0.006932560000000003
concat_finegrained1_DNB9SF.pt,7,340,436,0,0,0.010419820000000002
concat_finegrained1_89YFMD.pt,7,253,483,0,0,0.010696360000000002
concat_finegrained1_GI7K5U.pt,14,71,106,0,0,0.010195800000000001
concat_finegrained1_4522JJ.pt,14,89,113,0,0,0.01062734
concat_finegrained1_XUML9F.pt,14,108,129,0,0,0.007887380000000001
concat_finegrained1_6Q3PLO.pt,14,102,160,0,0,0.01376142
concat_finegrained1_8SSM5M.pt,14,155,138,0,0,0.013386799999999999
concat_finegrained1_KO7NFK.pt,14,133,85,0,0,0.0112055
concat_finegrained1_YKTQXM.pt,14,148,155,0,0,0.008548699999999998
concat_finegrained1_15S3GL.pt,14,136,168,0,0,0.09509234
concat_finegrained1_WAJT2D.pt,14,107,150,0,0,0.013946479999999997
concat_finegrained1_TM1NOI.pt,14,146,104,0,0,0.011587360000000001
concat_finegrained1_4X01PG.pt,14,115,100,0,0,0.011353000000000002
concat_finegrained1_AS08PP.pt,14,131,142,0,0,0.013386499999999997
concat_finegrained1_PBAYI8.pt,14,113,135,0,0,0.013470479999999996
concat_finegrained1_DUC9MC.pt,14,154,109,0,0,0.01183836
concat_finegrained1_VIVA75.pt,14,116,118,0,0,0.00796138
concat_finegrained1_Y5F1F3.pt,14,141,171,0,0,0.1094563
concat_finegrained1_32XZIS.pt,14,111,75,0,0,0.009106659999999999
concat_finegrained1_WQY5HB.pt,14,123,108,0,0,0.012247040000000002
concat_finegrained1_TOFBDI.pt,14,162,169,0,0,0.11169169999999999
concat_finegrained1_NV1FJ9.pt,14,82,95,0,0,0.009433979999999998
concat_finegrained1_KMR7CQ.pt,7,134,7,118,136,0.00851152
concat_finegrained1_4F82Q0.pt,7,84,11,53,197,0.00588704
concat_finegrained1_RSYPM7.pt,7,104,16,97,107,0.00507592
concat_finegrained1_M804A5.pt,7,153,12,79,154,0.00426572
concat_finegrained1_9N9NK5.pt,7,127,8,115,178,0.004348679999999999
concat_finegrained1_3QDO4B.pt,7,145,17,119,101,0.006522840000000001
concat_finegrained1_RIM2VA.pt,7,152,13,94,221,0.004319679999999999
concat_finegrained1_PFPSBR.pt,7,100,10,91,102,0.0038222399999999993
concat_finegrained1_YI9C9Q.pt,7,117,14,52,152,0.004093759999999998
concat_finegrained1_491MH4.pt,7,77,9,75,144,0.0048302200000000005
concat_finegrained1_F7TWOV.pt,7,68,15,66,174,0.0039126399999999985
concat_finegrained1_HRG4X1.pt,28,22,90,0,0,0.10166048000000001
concat_finegrained1_B6F69J.pt,28,43,158,0,0,0.20703208
concat_finegrained1_4MA3NL.pt,28,24,121,0,0,0.14496378
concat_finegrained1_H03UGM.pt,28,20,127,0,0,0.12445232
concat_finegrained1_IOWBVD.pt,28,30,183,0,0,0.15233518000000001
concat_finegrained1_8PVMO3.pt,28,37,117,0,0,0.10224597999999999
concat_finegrained1_Y7OVK1.pt,28,27,182,0,0,0.14699366000000003
concat_finegrained1_Y0SBC4.pt,28,40,172,0,0,0.14884394
concat_finegrained1_8W1UGD.pt,28,29,171,0,0,0.1488079
concat_finegrained1_U72N14.pt,28,38,86,0,0,0.13312577999999997
concat_finegrained1_7XQL5T.pt,28,44,184,0,0,0.18268938
concat_finegrained1_N52MYH.pt,28,23,82,0,0,0.10105118
concat_finegrained1_58ND7R.pt,28,41,100,0,0,0.13628838000000001
concat_finegrained1_0SI53Q.pt,28,35,140,0,0,0.12279725999999996
concat_finegrained1_5ZPGPX.pt,28,25,102,0,0,0.09804068
concat_finegrained1_D96SN4.pt,28,34,131,0,0,0.02170944000000001
concat_finegrained1_E9NEY6.pt,28,21,98,0,0,0.11450711999999999
concat_finegrained1_ZEKJ85.pt,28,45,103,0,0,0.19974228
concat_finegrained1_SAX3L8.pt,28,42,167,0,0,0.19160909999999998
concat_finegrained1_0E20BL.pt,28,31,139,0,0,0.1435541
concat_finegrained1_CWY37V.pt,14,257,1072,0,0,0.20470407999999993
concat_finegrained1_8RBNMH.pt,14,205,2365,0,0,0.19392902000000006
concat_finegrained1_6GNHP8.pt,14,186,1813,0,0,0.26955344
concat_finegrained1_WG2BWN.pt,14,129,2301,0,0,0.14433403999999997
concat_finegrained1_1ATKRT.pt,14,125,1433,0,0,0.12390909999999997
concat_finegrained1_PQZWWF.pt,14,162,2238,0,0,0.17670389999999997
concat_finegrained1_YSGG8V.pt,14,215,1999,0,0,0.20109318000000007
concat_finegrained1_L5RUKO.pt,14,187,1399,0,0,0.22813386000000002
concat_finegrained1_WVZU4D.pt,14,194,1024,0,0,0.18390600000000007
concat_finegrained1_44KAT7.pt,14,146,1381,0,0,0.14805052
concat_finegrained1_6OYD9S.pt,14,159,1655,0,0,0.18277213999999997
concat_finegrained1_TWEHTF.pt,14,148,1220,0,0,0.15209137999999994
concat_finegrained1_2BN6HH.pt,14,141,2106,0,0,0.17756754000000005
concat_finegrained1_PSFAOO.pt,14,227,1963,0,0,0.1938012800000001
concat_finegrained1_KBW2A7.pt,14,131,1351,0,0,0.1906089200000001
concat_finegrained1_7VW3QY.pt,14,191,1441,0,0,0.18685774
concat_finegrained1_Q5LE20.pt,14,249,2249,0,0,0.18541978
concat_finegrained1_IBREGK.pt,14,202,1190,0,0,0.19433148
concat_finegrained1_IQMDGL.pt,14,206,2276,0,0,0.20714999999999997
concat_finegrained1_AZKWGC.pt,14,140,1489,0,0,0.18264135999999997
concat_finegrained1_CBWIIA.pt,28,111,65,20,241,0.31117343999999997
concat_finegrained1_NLTJE5.pt,28,192,57,34,149,0.2573988399999999
concat_finegrained1_5NZ85I.pt,28,196,109,24,217,0.2617103
concat_finegrained1_VJXHGG.pt,28,151,132,27,183,0.3034104200000001
concat_finegrained1_KNXCWV.pt,28,197,84,38,111,0.22891055999999985
concat_finegrained1_AB1ICG.pt,28,169,70,21,225,0.22606556000000008
concat_finegrained1_LCQGSV.pt,28,99,112,22,193,0.21711615999999995
concat_finegrained1_K71Z3U.pt,28,152,118,31,169,0.26307959999999997
concat_finegrained1_74SLJ4.pt,28,157,92,23,150,0.28056142000000006
concat_finegrained1_75MG3D.pt,28,182,76,18,230,0.21727506000000008
concat_finegrained1_EJ334I.pt,28,167,78,37,254,0.25450418
concat_finegrained1_9FB1DH.pt,28,208,128,30,128,0.20191128
concat_finegrained1_71SLYB.pt,28,177,130,35,113,0.20662760000000005
concat_finegrained1_BZ4IHN.pt,28,133,98,25,127,0.21237769999999997
concat_finegrained1_X4WQGI.pt,28,131,111,19,192,0.20428362
concat_finegrained1_PIME6Y.pt,28,193,93,16,211,0.27222535999999997
concat_finegrained1_5UWRYH.pt,28,194,91,36,248,0.21134666000000002
concat_finegrained1_QSYL6R.pt,28,207,67,28,121,0.3253578399999999
concat_finegrained1_IEKJ9V.pt,28,188,122,29,246,0.2504115599999999
concat_finegrained1_ODL4LN.pt,28,158,113,32,134,0.3476193000000001
concat_finegrained1_BR1FVH.pt,7,193,325,0,0,0.005816360000000001
concat_finegrained1_K09K6V.pt,7,137,551,0,0,0.011306580000000002
concat_finegrained1_AVY2IB.pt,7,219,281,0,0,0.006457919999999998
concat_finegrained1_W4KSUO.pt,7,212,618,0,0,0.01294044
concat_finegrained1_ZNL2PH.pt,7,146,423,0,0,0.011088419999999998
concat_finegrained1_3M4OXL.pt,7,296,611,0,0,0.010387740000000001
concat_finegrained1_GUADQ2.pt,7,186,489,0,0,0.01069946
concat_finegrained1_T3U676.pt,7,284,577,0,0,0.012963840000000006
concat_finegrained1_DFONPT.pt,7,145,338,0,0,0.004208980000000001
concat_finegrained1_WN7NZP.pt,7,143,614,0,0,0.0122374
concat_finegrained1_GC3YBE.pt,7,224,562,0,0,0.0067316
concat_finegrained1_JCU19X.pt,7,139,579,0,0,0.011581400000000002
concat_finegrained1_LPE1ZM.pt,7,243,396,0,0,0.01377322
concat_finegrained1_WDDSO6.pt,7,135,322,0,0,0.01131356
concat_finegrained1_9GPX1Z.pt,7,194,512,0,0,0.01106128
concat_finegrained1_2MC1IV.pt,7,235,603,0,0,0.01316216
concat_finegrained1_B22ELG.pt,7,248,365,0,0,0.00497212
concat_finegrained1_YN5AK1.pt,7,155,341,0,0,0.011510179999999998
concat_finegrained1_I0HSOS.pt,7,205,461,0,0,0.01220148
concat_finegrained1_ZU9JVI.pt,7,275,600,0,0,0.013473120000000005
concat_finegrained1_7WQRVR.pt,14,115,516,267,319,0.16336028000000002
concat_finegrained1_LG3U5P.pt,14,88,1139,372,364,0.20862813999999996
concat_finegrained1_T4O3OG.pt,14,144,1042,474,271,0.19375434000000002
concat_finegrained1_RNLISY.pt,14,122,774,249,397,0.19432452000000008
concat_finegrained1_5XUDOI.pt,14,89,914,277,250,0.20315016
concat_finegrained1_41GW0E.pt,14,80,825,397,299,0.20464887999999995
concat_finegrained1_DJ5RB6.pt,14,113,635,250,243,0.21445360000000008
concat_finegrained1_XIRVTC.pt,14,90,967,305,217,0.15813784000000003
concat_finegrained1_XAOYA4.pt,14,100,992,247,448,0.24010362000000002
concat_finegrained1_PUXBTF.pt,14,85,721,301,346,0.16767093999999996
concat_finegrained1_QIBDZZ.pt,14,112,1074,349,334,0.23689221999999993
concat_finegrained1_NYW7W2.pt,14,75,688,457,370,0.19967824000000003
concat_finegrained1_UYG2I7.pt,14,95,1016,331,386,0.16797415999999998
