model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
maxpool_finegrained1_JG4GSJ.pt,14,28,28,2,2,0.07900357999999999
maxpool_finegrained1_ACR2HV.pt,14,31,31,2,2,0.07977272
maxpool_finegrained1_O05M4K.pt,14,58,58,2,2,0.08974798
maxpool_finegrained1_0HFIVS.pt,14,32,32,2,2,0.07787738
maxpool_finegrained1_C46GS2.pt,14,477,477,3,2,0.33709366
maxpool_finegrained1_1YTH10.pt,14,430,430,3,2,0.37524648
maxpool_finegrained1_IOM67Q.pt,14,549,549,3,2,0.05826122000000001
maxpool_finegrained1_HDRWEA.pt,14,414,414,3,2,0.22189508000000002
maxpool_finegrained1_5BV3KF.pt,14,270,270,3,2,0.1710512
maxpool_finegrained1_W0PSAX.pt,14,260,260,3,2,0.16171096
maxpool_finegrained1_NI3OJI.pt,14,282,282,3,2,0.2167983
maxpool_finegrained1_29GNWW.pt,14,321,321,3,2,0.2576310399999999
maxpool_finegrained1_M2MK59.pt,14,366,366,3,2,0.26384517999999996
maxpool_finegrained1_KAV4HR.pt,14,372,372,3,2,0.21627231999999996
maxpool_finegrained1_XC32BV.pt,14,478,478,3,2,0.2925728599999999
maxpool_finegrained1_ZN4TSR.pt,14,545,545,3,2,0.38203074000000004
maxpool_finegrained1_3YS825.pt,14,272,272,3,2,0.28770282
maxpool_finegrained1_K3TODK.pt,14,460,460,3,2,0.34998966
maxpool_finegrained1_Z5PM7X.pt,14,541,541,3,2,0.33331108
maxpool_finegrained1_1HUDD3.pt,14,510,510,3,2,0.26822542000000005
maxpool_finegrained1_S1VYI4.pt,14,581,581,3,2,0.30912288000000004
maxpool_finegrained1_HF45LE.pt,14,540,540,3,2,0.3467122599999999
maxpool_finegrained1_FBCOYA.pt,14,356,356,3,2,0.24212174
maxpool_finegrained1_N6YDB9.pt,14,584,584,3,2,0.42369756
maxpool_finegrained1_WR5X44.pt,112,283,283,3,2,2.53173584
maxpool_finegrained1_YOHXXJ.pt,112,170,170,3,2,1.8593159799999999
maxpool_finegrained1_R8ZAHM.pt,112,261,261,3,2,2.4409712200000007
maxpool_finegrained1_Z7QC00.pt,112,223,223,3,2,2.01294492
maxpool_finegrained1_LRXZPK.pt,112,125,125,3,2,1.4415830800000002
maxpool_finegrained1_6XD78Z.pt,112,176,176,3,2,2.21302708
maxpool_finegrained1_6T1V3J.pt,112,128,128,3,2,2.0909607799999996
maxpool_finegrained1_5UB0GJ.pt,112,236,236,3,2,2.14618552
maxpool_finegrained1_EDTOE0.pt,112,272,272,3,2,2.4032483599999996
maxpool_finegrained1_01QDUH.pt,112,148,148,3,2,1.4839264199999997
maxpool_finegrained1_LU3UT3.pt,112,241,241,3,2,2.31028476
maxpool_finegrained1_251T9M.pt,112,248,248,3,2,2.385099960000001
maxpool_finegrained1_M356SG.pt,112,133,133,3,2,1.3605160800000002
maxpool_finegrained1_3SZD23.pt,112,168,168,3,2,1.5821700200000004
maxpool_finegrained1_G0LCCX.pt,112,216,216,3,2,2.00526668
maxpool_finegrained1_A6VOTL.pt,112,161,161,3,2,1.6409985199999997
maxpool_finegrained1_GFNDU1.pt,112,164,164,3,2,1.64504734
maxpool_finegrained1_FQPIZQ.pt,112,156,156,3,2,1.54472568
maxpool_finegrained1_X6MBTP.pt,112,163,163,3,2,1.6223989200000006
maxpool_finegrained1_A6682V.pt,112,238,238,3,2,2.3286572600000004
maxpool_finegrained1_T3J4JE.pt,14,354,354,3,2,0.22321485999999996
maxpool_finegrained1_R17ESB.pt,14,361,361,3,2,0.19676996
maxpool_finegrained1_RH5J5R.pt,14,280,280,3,2,0.21350190000000002
maxpool_finegrained1_QEN2XH.pt,14,443,443,3,2,0.24897170000000002
maxpool_finegrained1_XBOYAT.pt,14,442,442,3,2,0.23360939999999997
maxpool_finegrained1_J87VX3.pt,14,324,324,3,2,0.18293662000000005
maxpool_finegrained1_EB4TAP.pt,14,356,356,3,2,0.19656944000000004
maxpool_finegrained1_GB499M.pt,14,499,499,3,2,0.2987254200000001
maxpool_finegrained1_MN6BPI.pt,14,396,396,3,2,0.20832994000000002
maxpool_finegrained1_UYN81L.pt,14,583,583,3,2,0.30651974000000004
maxpool_finegrained1_YW707B.pt,14,575,575,3,2,0.36054574
maxpool_finegrained1_I482LU.pt,14,548,548,3,2,0.30943136
maxpool_finegrained1_IUDIRN.pt,14,397,397,3,2,0.04279792
maxpool_finegrained1_4MWPPJ.pt,14,445,445,3,2,0.24202959999999993
maxpool_finegrained1_OWUM2R.pt,14,377,377,3,2,0.4230027599999999
maxpool_finegrained1_TWN3TI.pt,14,371,371,3,2,0.26015464
maxpool_finegrained1_B19PFE.pt,14,402,402,3,2,0.28197512
maxpool_finegrained1_J3RKQ8.pt,14,249,249,3,2,0.15226473999999998
maxpool_finegrained1_XW9RPA.pt,14,512,512,3,2,0.26543234000000004
maxpool_finegrained1_TOY8TO.pt,14,537,537,3,2,0.28188086
maxpool_finegrained1_SIH1JH.pt,28,131,131,2,2,0.3382368600000001
maxpool_finegrained1_LXBPTN.pt,28,154,154,2,2,0.4366393600000001
maxpool_finegrained1_SDP94P.pt,28,80,80,2,2,0.15751962
maxpool_finegrained1_4J348G.pt,28,118,118,2,2,0.19086669999999997
maxpool_finegrained1_7OMJ9D.pt,28,150,150,2,2,0.31790962
maxpool_finegrained1_TLY52B.pt,28,99,99,2,2,0.18550640000000002
maxpool_finegrained1_BJTXVT.pt,28,74,74,2,2,0.138447
maxpool_finegrained1_3U4QV8.pt,28,139,139,2,2,0.2416948
maxpool_finegrained1_NCWQ07.pt,28,67,67,2,2,0.13686566
maxpool_finegrained1_PHIO0O.pt,28,82,82,2,2,0.21279952
maxpool_finegrained1_DOIML3.pt,28,103,103,2,2,0.32141986
maxpool_finegrained1_F1NGR4.pt,28,124,124,2,2,0.3037717400000001
maxpool_finegrained1_FU7B5K.pt,28,141,141,2,2,0.221871
maxpool_finegrained1_N554DD.pt,28,120,120,2,2,0.20430701999999998
maxpool_finegrained1_0GGRVF.pt,28,121,121,2,2,0.18821264000000004
maxpool_finegrained1_PHDIQR.pt,28,100,100,2,2,0.17704292
maxpool_finegrained1_HMG30K.pt,28,160,160,2,2,0.24348812000000009
maxpool_finegrained1_RD4V6W.pt,28,110,110,2,2,0.17372485999999998
maxpool_finegrained1_FGZ0Z3.pt,28,135,135,2,2,0.21939711999999997
maxpool_finegrained1_LCOGAJ.pt,28,127,127,2,2,0.23741955999999992
maxpool_finegrained1_MOVHPL.pt,14,500,500,2,1,0.8502630600000002
maxpool_finegrained1_N9KE1M.pt,14,469,469,2,1,0.8162008200000002
maxpool_finegrained1_VBABAS.pt,14,432,432,2,1,0.6629708000000001
maxpool_finegrained1_Y72AFA.pt,14,415,415,2,1,0.7698579200000001
maxpool_finegrained1_B2YB5W.pt,14,538,538,2,1,0.8128674200000002
maxpool_finegrained1_9URRAW.pt,14,486,486,2,1,1.1069649799999999
maxpool_finegrained1_OIQ97V.pt,14,511,511,2,1,0.7670985400000001
maxpool_finegrained1_HBQVYH.pt,14,433,433,2,1,0.8542097200000001
maxpool_finegrained1_01W2B9.pt,14,531,531,2,1,1.05812242
maxpool_finegrained1_KYP9SN.pt,14,460,460,2,1,0.76562436
maxpool_finegrained1_1GN31F.pt,14,539,539,2,1,1.0112867799999996
maxpool_finegrained1_PGF278.pt,14,301,301,2,1,0.7124369600000001
maxpool_finegrained1_HQLLTZ.pt,14,579,579,2,1,1.0791189999999995
maxpool_finegrained1_22DUQW.pt,14,558,558,2,1,0.8933787600000003
maxpool_finegrained1_KG938K.pt,14,372,372,2,1,0.66467126
maxpool_finegrained1_MRMS9V.pt,14,540,540,2,1,1.2802980799999997
maxpool_finegrained1_PDNUZT.pt,14,335,335,2,1,0.5561083599999997
maxpool_finegrained1_24LIKW.pt,14,348,348,2,1,0.5691276200000001
maxpool_finegrained1_XRX45O.pt,14,581,581,2,1,0.9829057800000003
maxpool_finegrained1_19RYON.pt,14,325,325,2,1,0.6201133999999998
maxpool_finegrained1_27JVFW.pt,56,103,103,2,1,1.1236994799999998
maxpool_finegrained1_M4E4H0.pt,56,159,159,2,1,1.7071671000000002
maxpool_finegrained1_3SR9M3.pt,56,211,211,2,1,1.3832907000000003
maxpool_finegrained1_BX9TJB.pt,56,206,206,2,1,1.50120006
maxpool_finegrained1_WHNHD5.pt,56,181,181,2,1,1.1921162000000003
maxpool_finegrained1_07O0BV.pt,56,113,113,2,1,1.03833364
maxpool_finegrained1_KP5IQG.pt,56,110,110,2,1,1.3383306599999998
maxpool_finegrained1_7PNQUJ.pt,56,165,165,2,1,1.5157401000000001
maxpool_finegrained1_425V30.pt,56,155,155,2,1,1.1008683200000002
maxpool_finegrained1_QROZUX.pt,56,164,164,2,1,1.29287492
maxpool_finegrained1_JNHL0A.pt,56,108,108,2,1,1.26854418
maxpool_finegrained1_B1I20G.pt,56,228,228,2,1,1.3502633399999997
maxpool_finegrained1_RNTVCO.pt,56,127,127,2,1,2.3150632600000005
maxpool_finegrained1_HYPUB9.pt,56,98,98,2,1,1.03339844
maxpool_finegrained1_9IB9FS.pt,56,218,218,2,1,1.47132788
maxpool_finegrained1_LSIMEL.pt,56,170,170,2,1,1.4287100599999993
maxpool_finegrained1_M28U5H.pt,56,101,101,2,1,1.0263198400000002
maxpool_finegrained1_NU09CU.pt,56,100,100,2,1,1.0002802800000004
maxpool_finegrained1_MTJI4A.pt,56,195,195,2,1,1.3490691000000001
maxpool_finegrained1_7R2H5V.pt,56,153,153,2,1,1.1610266999999999
maxpool_finegrained1_NCNMAO.pt,224,109,109,2,2,2.7659342000000002
maxpool_finegrained1_O1MNFO.pt,224,77,77,2,2,2.0633497
maxpool_finegrained1_5QJS3Q.pt,224,144,144,2,2,3.5050307
maxpool_finegrained1_Z885DC.pt,224,140,140,2,2,3.74844038
maxpool_finegrained1_7YFFLC.pt,224,82,82,2,2,2.393277819999999
maxpool_finegrained1_5WKVZ6.pt,224,126,126,2,2,3.1507398199999987
maxpool_finegrained1_16GTIT.pt,224,142,142,2,2,3.6221065799999996
maxpool_finegrained1_AM6ZF1.pt,224,150,150,2,2,3.65099984
maxpool_finegrained1_VX71IG.pt,224,66,66,2,2,1.8749586400000005
maxpool_finegrained1_S0XWDS.pt,224,72,72,2,2,1.90817278
maxpool_finegrained1_EVT2YI.pt,224,98,98,2,2,2.6254486
maxpool_finegrained1_GDM3RT.pt,224,71,71,2,2,2.03576902
maxpool_finegrained1_YGVISD.pt,224,145,145,2,2,3.90983112
maxpool_finegrained1_PW6CEU.pt,224,70,70,2,2,1.98308518
maxpool_finegrained1_R777YQ.pt,224,69,69,2,2,2.01613856
maxpool_finegrained1_TKVOW2.pt,224,121,121,2,2,3.2739341599999983
maxpool_finegrained1_QKHCJ4.pt,224,68,68,2,2,2.5189283199999997
maxpool_finegrained1_MW7Z1S.pt,224,123,123,2,2,3.151531459999999
maxpool_finegrained1_MH3Z0M.pt,224,119,119,2,2,2.9983714199999993
maxpool_finegrained1_AMVYP9.pt,224,137,137,2,2,3.5451746400000004
maxpool_finegrained1_5GN9K9.pt,28,115,115,2,2,0.2068983
maxpool_finegrained1_ZPCX9S.pt,28,158,158,2,2,0.31285556
maxpool_finegrained1_RS51R3.pt,28,87,87,2,2,0.21298739999999994
maxpool_finegrained1_F15W61.pt,28,152,152,2,2,0.2303604200000001
maxpool_finegrained1_V15I3F.pt,28,85,85,2,2,0.15025886
maxpool_finegrained1_42GYII.pt,28,100,100,2,2,0.22565925999999997
maxpool_finegrained1_H8DPVJ.pt,28,145,145,2,2,0.22821669999999986
maxpool_finegrained1_7SL1DO.pt,28,134,134,2,2,0.22303154000000006
maxpool_finegrained1_8TDJ1N.pt,28,84,84,2,2,0.15639423999999993
maxpool_finegrained1_5ITM4H.pt,28,120,120,2,2,0.19032872
maxpool_finegrained1_706WRC.pt,28,124,124,2,2,0.19066177999999998
maxpool_finegrained1_SGN3QI.pt,28,160,160,2,2,0.24631142000000003
maxpool_finegrained1_BQ9HSR.pt,28,104,104,2,2,0.045950979999999995
maxpool_finegrained1_SWXDCB.pt,28,131,131,2,2,0.36399558000000004
maxpool_finegrained1_AKN180.pt,28,98,98,2,2,0.17458038
maxpool_finegrained1_G4IT06.pt,28,112,112,2,2,0.17237128000000004
maxpool_finegrained1_DEJQ3W.pt,28,168,168,2,2,0.37716900000000003
maxpool_finegrained1_XNLXXT.pt,28,122,122,2,2,0.18854369999999998
maxpool_finegrained1_EOLHZN.pt,28,147,147,2,2,0.32828068
maxpool_finegrained1_KFGXAX.pt,28,169,169,2,2,0.24940873999999993
maxpool_finegrained1_YILW3K.pt,14,48,48,2,2,0.09074834000000001
maxpool_finegrained1_6ZVJEN.pt,14,40,40,2,2,0.08643875999999999
maxpool_finegrained1_AC9RGB.pt,14,37,37,2,2,0.08919176000000001
maxpool_finegrained1_E5S8HU.pt,14,50,50,2,2,0.1037743
maxpool_finegrained1_T82PH0.pt,14,33,33,2,2,0.0798935
maxpool_finegrained1_RGXZSX.pt,14,29,29,2,2,0.09687625999999998
maxpool_finegrained1_Z200VG.pt,14,63,63,2,2,0.09102242000000002
maxpool_finegrained1_1FMDQI.pt,14,35,35,2,2,0.08578488000000001
maxpool_finegrained1_XX6S4G.pt,14,52,52,2,2,0.08882922
maxpool_finegrained1_CJSV2K.pt,14,53,53,2,2,0.0897924
maxpool_finegrained1_VBATU2.pt,14,58,58,2,2,0.09111059999999999
maxpool_finegrained1_O51Z7I.pt,14,55,55,2,2,0.09155292
maxpool_finegrained1_OAAFWK.pt,14,62,62,2,2,0.09110723999999999
maxpool_finegrained1_UBKJ1M.pt,14,32,32,2,2,0.08683320000000001
maxpool_finegrained1_RFHZJ5.pt,14,36,36,2,2,0.08599823999999998
maxpool_finegrained1_RA1ROB.pt,14,27,27,2,2,0.09611555999999999
maxpool_finegrained1_TWH4TP.pt,14,46,46,2,2,0.08763312
maxpool_finegrained1_ZPT7RH.pt,14,49,49,2,2,0.0914884
maxpool_finegrained1_WIYWNO.pt,14,57,57,2,2,0.11641932000000002
maxpool_finegrained1_VAP4R6.pt,14,59,59,2,2,0.08249134
maxpool_finegrained1_9YWV98.pt,224,782,782,2,2,23.073707000000002
maxpool_finegrained1_ZGQ4XO.pt,224,866,866,2,2,25.768711659999994
maxpool_finegrained1_PB8KFX.pt,224,513,513,2,2,14.2516973
maxpool_finegrained1_87S9N3.pt,224,840,840,2,2,25.83077956000001
maxpool_finegrained1_VL5LXS.pt,224,524,524,2,2,14.862738779999997
maxpool_finegrained1_DGNHJO.pt,224,647,647,2,2,18.954900480000003
maxpool_finegrained1_R5ILX3.pt,224,781,781,2,2,24.571580719999996
maxpool_finegrained1_IVAX9G.pt,224,636,636,2,2,18.858247899999995
maxpool_finegrained1_6U2N0Y.pt,224,609,609,2,2,17.26819442
maxpool_finegrained1_J6S4Z8.pt,224,927,927,2,2,27.22392316000001
maxpool_finegrained1_2FGC4L.pt,224,734,734,2,2,22.329197220000005
maxpool_finegrained1_OTMG0X.pt,224,449,449,2,2,11.2110953
maxpool_finegrained1_WL9TFU.pt,224,726,726,2,2,21.694381240000002
maxpool_finegrained1_SSUP9T.pt,224,554,554,2,2,15.44258468
maxpool_finegrained1_M7YJNC.pt,224,968,968,2,2,28.374073299999992
maxpool_finegrained1_OJCMMO.pt,224,812,812,2,2,25.841459559999997
maxpool_finegrained1_J82EC1.pt,224,994,994,2,2,30.33511036000001
maxpool_finegrained1_TVUFO9.pt,224,495,495,2,2,14.196254940000001
maxpool_finegrained1_GHH4E7.pt,224,577,577,2,2,14.177972199999994
maxpool_finegrained1_KRBXV9.pt,224,685,685,2,2,22.066154679999997
maxpool_finegrained1_87Q6NQ.pt,14,195,195,2,2,0.11918326000000003
maxpool_finegrained1_96RZHG.pt,14,134,134,2,2,0.1521632
maxpool_finegrained1_Z043S2.pt,14,160,160,2,2,0.021085480000000007
maxpool_finegrained1_04HD8I.pt,14,279,279,2,2,0.21803061999999998
maxpool_finegrained1_DFJBAC.pt,14,180,180,2,2,0.11145156000000002
maxpool_finegrained1_ZKU74M.pt,14,138,138,2,2,0.10438878000000001
maxpool_finegrained1_UYOZ7S.pt,14,135,135,2,2,0.11325492000000002
maxpool_finegrained1_5JX9TL.pt,14,261,261,2,2,0.1371602
maxpool_finegrained1_B6JAIZ.pt,14,231,231,2,2,0.13416307999999996
maxpool_finegrained1_60DVDC.pt,14,265,265,2,2,0.1287653
maxpool_finegrained1_OXM5AX.pt,14,200,200,2,2,0.13725098000000002
maxpool_finegrained1_UGMUT7.pt,14,281,281,2,2,0.15479190000000004
maxpool_finegrained1_AJ30OU.pt,14,301,301,2,2,0.22043112
maxpool_finegrained1_DKKV9T.pt,14,242,242,2,2,0.12786620000000004
maxpool_finegrained1_CS7EIL.pt,14,272,272,2,2,0.13103522
maxpool_finegrained1_5L1GH5.pt,14,276,276,2,2,0.13738090000000003
maxpool_finegrained1_4VOZG5.pt,14,172,172,2,2,0.11147483999999999
maxpool_finegrained1_TK5A9H.pt,14,190,190,2,2,0.11788492000000003
maxpool_finegrained1_GAA6UW.pt,14,285,285,2,2,0.17236680000000004
maxpool_finegrained1_Q2CZQG.pt,14,146,146,2,2,0.11419730000000002
maxpool_finegrained1_G0RF0T.pt,28,263,263,3,2,0.9320035600000003
maxpool_finegrained1_1OGR1T.pt,28,226,226,3,2,0.9584566800000003
maxpool_finegrained1_51P43L.pt,28,123,123,3,2,0.38619043999999997
maxpool_finegrained1_QTSBUE.pt,28,156,156,3,2,0.3317985
maxpool_finegrained1_R7BX7H.pt,28,189,189,3,2,0.62473404
maxpool_finegrained1_I0GA79.pt,28,129,129,3,2,0.3665949000000001
maxpool_finegrained1_01EPZI.pt,28,269,269,3,2,0.6723494999999998
maxpool_finegrained1_4W71VO.pt,28,239,239,3,2,0.63336754
maxpool_finegrained1_A7DTWS.pt,28,295,295,3,2,0.77290478
maxpool_finegrained1_HT5ZNX.pt,28,140,140,3,2,0.35553271999999986
maxpool_finegrained1_ACCU42.pt,28,172,172,3,2,0.40287464
maxpool_finegrained1_NOWNZT.pt,28,227,227,3,2,0.7066459199999998
maxpool_finegrained1_MYE5XW.pt,28,185,185,3,2,0.40675178
maxpool_finegrained1_M4XU98.pt,28,274,274,3,2,0.9196508200000001
maxpool_finegrained1_EAG48F.pt,28,153,153,3,2,0.44288200000000005
maxpool_finegrained1_DKTYWN.pt,28,253,253,3,2,0.7693399599999999
maxpool_finegrained1_1HZE0G.pt,28,194,194,3,2,0.85896548
maxpool_finegrained1_Z8Q1HT.pt,28,265,265,3,2,0.6375223000000002
maxpool_finegrained1_E9B2DZ.pt,28,178,178,3,2,0.49636839999999977
maxpool_finegrained1_W9CQ9G.pt,28,293,293,3,2,0.7461511199999998
maxpool_finegrained1_Q56TY1.pt,28,95,95,2,1,0.6629193000000002
maxpool_finegrained1_75ZSAF.pt,28,134,134,2,1,1.1438004599999996
maxpool_finegrained1_ARPZXZ.pt,28,105,105,2,1,0.6893885399999999
maxpool_finegrained1_5ODRYU.pt,28,120,120,2,1,0.7792670600000001
maxpool_finegrained1_6SZS66.pt,28,155,155,2,1,1.0992876599999994
maxpool_finegrained1_ZXKNDI.pt,28,89,89,2,1,0.7246903800000001
maxpool_finegrained1_YTWFEJ.pt,28,116,116,2,1,0.7534555199999999
maxpool_finegrained1_IUVLBN.pt,28,112,112,2,1,0.85712784
maxpool_finegrained1_UQPFED.pt,28,91,91,2,1,0.6777571400000001
maxpool_finegrained1_L7ID2C.pt,28,76,76,2,1,0.41677894000000004
maxpool_finegrained1_C3NKPI.pt,28,119,119,2,1,0.7380899399999999
maxpool_finegrained1_BCIWXQ.pt,28,79,79,2,1,0.56694476
maxpool_finegrained1_NA34FM.pt,28,109,109,2,1,0.16671938
maxpool_finegrained1_TRQRZR.pt,28,90,90,2,1,0.6561908600000002
maxpool_finegrained1_4UWL1P.pt,28,106,106,2,1,0.5923480000000001
maxpool_finegrained1_GBN4S4.pt,28,88,88,2,1,0.8541782800000003
maxpool_finegrained1_QYZYW1.pt,28,73,73,2,1,0.48107771999999976
maxpool_finegrained1_ZKFI85.pt,28,148,148,2,1,1.01275742
maxpool_finegrained1_CKL4SD.pt,28,143,143,2,1,0.8115223800000001
maxpool_finegrained1_8RRQV4.pt,28,146,146,2,1,0.9018092800000003
maxpool_finegrained1_1WRPYG.pt,14,464,464,3,2,0.3409974000000001
maxpool_finegrained1_JKF1AX.pt,14,478,478,3,2,0.3647393400000001
maxpool_finegrained1_5ZOS7K.pt,14,248,248,3,2,0.18501434
maxpool_finegrained1_8XJ9KU.pt,14,392,392,3,2,0.26113742000000006
maxpool_finegrained1_KMCD1J.pt,14,387,387,3,2,0.2796601399999999
maxpool_finegrained1_B8RFKO.pt,14,544,544,3,2,0.3784665799999999
maxpool_finegrained1_IB7WSV.pt,14,279,279,3,2,0.20730026000000001
maxpool_finegrained1_82C9F8.pt,14,342,342,3,2,0.1897203
maxpool_finegrained1_OTTFGV.pt,14,267,267,3,2,0.20893392000000005
maxpool_finegrained1_P7LYB0.pt,14,331,331,3,2,0.22463818
maxpool_finegrained1_5WWEQA.pt,14,462,462,3,2,0.29244117999999997
maxpool_finegrained1_0Q3P4J.pt,14,336,336,3,2,0.19913144000000002
maxpool_finegrained1_G48TDO.pt,14,259,259,3,2,0.15970598000000008
maxpool_finegrained1_VPBNCW.pt,14,374,374,3,2,0.20310345999999993
maxpool_finegrained1_FM8P4S.pt,14,314,314,3,2,0.23113036000000003
maxpool_finegrained1_62D5CY.pt,14,313,313,3,2,0.32031722
maxpool_finegrained1_NZJQ35.pt,14,378,378,3,2,0.20881655999999993
maxpool_finegrained1_4U64KB.pt,14,398,398,3,2,0.4077282999999998
maxpool_finegrained1_YQ33ZQ.pt,14,545,545,3,2,0.4039910999999999
maxpool_finegrained1_SCA177.pt,14,406,406,3,2,0.24913463999999994
maxpool_finegrained1_SV36GO.pt,14,34,34,3,2,0.08475619999999999
maxpool_finegrained1_BVUK2S.pt,14,51,51,3,2,0.09259674000000001
maxpool_finegrained1_0JM3ZV.pt,14,75,75,3,2,0.09924778000000002
maxpool_finegrained1_9ND59E.pt,14,69,69,3,2,0.11283812000000001
maxpool_finegrained1_CZ8OKS.pt,14,37,37,3,2,0.09875093999999997
maxpool_finegrained1_6QONSL.pt,14,65,65,3,2,0.10797642
maxpool_finegrained1_F75S19.pt,14,39,39,3,2,0.1028909
maxpool_finegrained1_RH0ZYO.pt,14,38,38,3,2,0.09167554000000001
maxpool_finegrained1_L3SOHO.pt,14,58,58,3,2,0.09469522000000001
maxpool_finegrained1_PPZHXK.pt,14,40,40,3,2,0.0939378
maxpool_finegrained1_BCF3A8.pt,14,50,50,3,2,0.09675157999999996
maxpool_finegrained1_VZNK2I.pt,14,33,33,3,2,0.09153058000000001
maxpool_finegrained1_XF394E.pt,14,47,47,3,2,0.09141879999999995
maxpool_finegrained1_A63QUZ.pt,14,66,66,3,2,0.10457836000000002
maxpool_finegrained1_874XC2.pt,14,48,48,3,2,0.09252640000000004
maxpool_finegrained1_37QY0B.pt,14,67,67,3,2,0.09925204000000001
maxpool_finegrained1_A4LIP2.pt,14,61,61,3,2,0.09682456
maxpool_finegrained1_TPPRHF.pt,14,36,36,3,2,0.09347603999999997
maxpool_finegrained1_7YY20V.pt,14,56,56,3,2,0.10034305999999998
maxpool_finegrained1_B2JITX.pt,14,43,43,3,2,0.096037
maxpool_finegrained1_6C8VOZ.pt,112,80,80,3,2,1.8615747599999994
maxpool_finegrained1_MKQ6DN.pt,112,58,58,3,2,1.0940184000000002
maxpool_finegrained1_Q9HOB1.pt,112,83,83,3,2,1.19001272
maxpool_finegrained1_S9G7YV.pt,112,47,47,3,2,1.4824920799999999
maxpool_finegrained1_Y0YRFX.pt,112,63,63,3,2,1.4489427800000003
maxpool_finegrained1_98JCUP.pt,112,52,52,3,2,0.9509346399999999
maxpool_finegrained1_D8BE1I.pt,112,39,39,3,2,0.9323401800000002
maxpool_finegrained1_9HP89M.pt,112,74,74,3,2,0.96471688
maxpool_finegrained1_KMQSQR.pt,112,43,43,3,2,1.0952963199999999
maxpool_finegrained1_KVF6QD.pt,112,41,41,3,2,0.9904392000000002
maxpool_finegrained1_A3YXQP.pt,112,56,56,3,2,1.0247205599999998
maxpool_finegrained1_JLFMCN.pt,112,64,64,3,2,1.8531036400000005
maxpool_finegrained1_BDOJGA.pt,112,36,36,3,2,0.90145268
maxpool_finegrained1_0B9RTT.pt,112,49,49,3,2,0.9263310000000001
maxpool_finegrained1_85I7NC.pt,112,60,60,3,2,1.1756725399999997
maxpool_finegrained1_TS4S7Y.pt,112,73,73,3,2,1.1702516
maxpool_finegrained1_2CCTOL.pt,112,44,44,3,2,1.1394943999999996
maxpool_finegrained1_LZYA3X.pt,112,62,62,3,2,1.42586754
maxpool_finegrained1_3G3LTM.pt,112,50,50,3,2,0.9136193600000001
maxpool_finegrained1_WTOFI3.pt,112,85,85,3,2,1.1782051999999998
maxpool_finegrained1_1M3QCF.pt,14,39,39,2,2,0.08047391999999999
maxpool_finegrained1_OV5DX8.pt,14,35,35,2,2,0.08037379999999997
maxpool_finegrained1_VCYRAG.pt,14,31,31,2,2,0.09054160000000001
maxpool_finegrained1_LJGIXO.pt,14,34,34,2,2,0.08646667999999998
maxpool_finegrained1_HU8WAW.pt,14,49,49,2,2,0.10241062000000001
maxpool_finegrained1_9CJ35G.pt,14,61,61,2,2,0.09102212000000004
maxpool_finegrained1_MLEFBR.pt,14,41,41,2,2,0.08981639999999996
maxpool_finegrained1_CLMJAM.pt,14,71,71,2,2,0.09631274
maxpool_finegrained1_027TZR.pt,14,52,52,2,2,0.08924217999999998
maxpool_finegrained1_VXQING.pt,14,68,68,2,2,0.09790261999999998
maxpool_finegrained1_JEE3TU.pt,14,59,59,2,2,0.09578725999999999
maxpool_finegrained1_753DA8.pt,14,37,37,2,2,0.08721858
maxpool_finegrained1_0U8Z0R.pt,14,44,44,2,2,0.07837898000000001
maxpool_finegrained1_MSCAY9.pt,14,58,58,2,2,0.09100374000000003
maxpool_finegrained1_OCJIVL.pt,14,32,32,2,2,0.08329206000000001
maxpool_finegrained1_4X1E1S.pt,14,63,63,2,2,0.10063378
maxpool_finegrained1_2VKUTA.pt,14,66,66,2,2,0.11147706000000003
maxpool_finegrained1_BE19D5.pt,14,64,64,2,2,0.09032822000000001
maxpool_finegrained1_MNP64C.pt,14,53,53,2,2,0.0930403
maxpool_finegrained1_S0C6FH.pt,14,45,45,2,2,0.08728337999999997
maxpool_finegrained1_UG9NDW.pt,224,24,24,3,2,1.31584504
maxpool_finegrained1_QG684H.pt,224,21,21,3,2,1.69272802
maxpool_finegrained1_KDNWI5.pt,224,19,19,3,2,1.0282335599999997
maxpool_finegrained1_QQ67NO.pt,224,20,20,3,2,0.9963643799999998
maxpool_finegrained1_ERWKBO.pt,224,29,29,3,2,1.3175368999999997
maxpool_finegrained1_GFGP8K.pt,224,22,22,3,2,1.2103546400000003
maxpool_finegrained1_YT0EQT.pt,224,31,31,3,2,1.5289729600000004
maxpool_finegrained1_20VGA8.pt,224,13,13,3,2,0.84128612
maxpool_finegrained1_UOAX8Y.pt,224,15,15,3,2,1.3050683400000003
maxpool_finegrained1_FQKBNZ.pt,224,23,23,3,2,1.1367304400000002
maxpool_finegrained1_HGODQ3.pt,224,27,27,3,2,1.2620874000000002
maxpool_finegrained1_UBTAGT.pt,224,18,18,3,2,1.079864
maxpool_finegrained1_7SGITT.pt,224,26,26,3,2,1.4020629200000005
maxpool_finegrained1_S3RWPB.pt,224,16,16,3,2,2.1609289399999994
maxpool_finegrained1_LE88FZ.pt,224,30,30,3,2,1.44823428
