model_path,CIN,COUT,feature_0,feature_1,latency
fc_prior_G37IGE.pt,24813,1000,24.8135,49.627,0.007675960000000001
fc_prior_C2Z09Z.pt,24815,1000,24.8155,49.631,0.0076284000000000005
fc_prior_7QQO3T.pt,24820,1000,24.8205,49.641,0.00719534
fc_prior_WC5ZZ0.pt,24823,1000,24.8235,49.647,0.0075898599999999995
fc_prior_85PXNM.pt,24825,1000,24.8255,49.651,0.0075927600000000005
fc_prior_WD8DFE.pt,24826,1000,24.8265,49.653,0.00799842
fc_prior_ZLFW8S.pt,24827,1000,24.8275,49.655,0.007515819999999999
fc_prior_6Y3Y79.pt,24831,1000,24.8315,49.663,0.007652720000000001
fc_prior_VA7X4F.pt,24832,1000,24.8325,49.665,0.007589980000000004
fc_prior_L96MX6.pt,24836,1000,24.8365,49.673,0.007650299999999996
fc_prior_TVKBW3.pt,24841,1000,24.8415,49.683,0.007604339999999999
fc_prior_JQKXFN.pt,24843,1000,24.8435,49.687,0.007645379999999999
fc_prior_IFPCLF.pt,24844,1000,24.8445,49.689,0.007558640000000001
fc_prior_H8O1ZK.pt,24844,1000,24.8445,49.689,0.008075240000000001
fc_prior_8LV29E.pt,24849,1000,24.8495,49.699,0.007569879999999998
fc_prior_AJKPIC.pt,24850,1000,24.8505,49.701,0.0076622
fc_prior_U1T4N9.pt,24857,1000,24.8575,49.715,0.007560440000000002
fc_prior_BNM51J.pt,24859,1000,24.8595,49.719,0.00753782
fc_prior_IW9K64.pt,24867,1000,24.8675,49.735,0.007544819999999999
fc_prior_UHEQ5H.pt,24874,1000,24.8745,49.749,0.007574040000000001
fc_prior_ELP093.pt,24878,1000,24.8785,49.757,0.007583939999999999
fc_prior_VVANF6.pt,24881,1000,24.8815,49.763,0.00814694
fc_prior_4BPH26.pt,24884,1000,24.8845,49.769,0.0076973799999999985
fc_prior_P1S8W9.pt,24886,1000,24.8865,49.773,0.007711160000000002
fc_prior_W7PKEP.pt,24891,1000,24.8915,49.783,0.0070770600000000005
fc_prior_KGO9P0.pt,24905,1000,24.9055,49.811,0.007556440000000001
fc_prior_QV3388.pt,24908,1000,24.9085,49.817,0.00710418
fc_prior_M9MKH7.pt,24911,1000,24.9115,49.823,0.007021639999999999
fc_prior_26LVG4.pt,24917,1000,24.9175,49.835,0.0076626600000000026
fc_prior_FE3VBB.pt,24919,1000,24.9195,49.839,0.007569759999999998
fc_prior_G4OT13.pt,24924,1000,24.9245,49.849,0.007570479999999999
fc_prior_COAKY3.pt,24926,1000,24.9265,49.853,0.00764778
fc_prior_UBB5V5.pt,24932,1000,24.9325,49.865,0.00751808
fc_prior_6JYA2K.pt,24936,1000,24.9365,49.873,0.007605420000000001
fc_prior_180ZAB.pt,24936,1000,24.9365,49.873,0.00801778
fc_prior_07831J.pt,24940,1000,24.9405,49.881,0.0075326599999999974
fc_prior_IQJCPL.pt,24959,1000,24.9595,49.919,0.007534400000000002
fc_prior_GWVQD0.pt,24967,1000,24.9675,49.935,0.0076416800000000005
fc_prior_J7RTB0.pt,24970,1000,24.9705,49.941,0.00751388
fc_prior_9YKS1S.pt,24970,1000,24.9705,49.941,0.007879959999999998
fc_prior_511VO4.pt,24973,1000,24.9735,49.947,0.00814902
fc_prior_SZFCYE.pt,24977,1000,24.9775,49.955,0.007621
fc_prior_U639O2.pt,24980,1000,24.9805,49.961,0.0075723000000000006
fc_prior_3XX079.pt,24986,1000,24.9865,49.973,0.007178580000000002
fc_prior_EBLKZ5.pt,24986,1000,24.9865,49.973,0.00735784
fc_prior_8QNN1X.pt,24988,1000,24.9885,49.977,0.0071461
fc_prior_X8IDZS.pt,24988,1000,24.9885,49.977,0.0076405000000000015
fc_prior_R29F3W.pt,25001,1000,25.0015,50.003,0.0070154599999999985
fc_prior_DKM82M.pt,25014,1000,25.0145,50.029,0.0076662399999999995
fc_prior_SFGQIV.pt,25030,1000,25.0305,50.061,0.00763152
fc_prior_3PU6J0.pt,25032,1000,25.0325,50.065,0.0076003200000000016
fc_prior_OPCZLE.pt,25033,1000,25.0335,50.067,0.00769572
fc_prior_6LA6XA.pt,25038,1000,25.0385,50.077,0.007545299999999998
fc_prior_UAND59.pt,25039,1000,25.0395,50.079,0.007619519999999999
fc_prior_L3QG89.pt,25041,1000,25.0415,50.083,0.00764058
fc_prior_11AW9K.pt,25042,1000,25.0425,50.085,0.007806820000000001
fc_prior_MCOELZ.pt,25043,1000,25.0435,50.087,0.00805092
fc_prior_S4FC0L.pt,25044,1000,25.0445,50.089,0.008467040000000002
fc_prior_0SZ3FA.pt,25048,1000,25.0485,50.097,0.0075426
fc_prior_VSC7FQ.pt,25049,1000,25.0495,50.099,0.007618460000000002
fc_prior_8CJ1XY.pt,25051,1000,25.0515,50.103,0.0075360800000000006
fc_prior_0NC80L.pt,25056,1000,25.0565,50.113,0.0071052599999999995
fc_prior_WLBA0Z.pt,25056,1000,25.0565,50.113,0.008158480000000003
fc_prior_67GI9X.pt,25057,1000,25.0575,50.115,0.00758858
fc_prior_MWRBBC.pt,25064,1000,25.0645,50.129,0.007565840000000001
fc_prior_82GED8.pt,25071,1000,25.0715,50.143,0.007637240000000001
fc_prior_VKD0O9.pt,25077,1000,25.0775,50.155,0.007608460000000003
fc_prior_393YWR.pt,25077,1000,25.0775,50.155,0.007833979999999999
fc_prior_ORCT0X.pt,25079,1000,25.0795,50.159,0.007575000000000001
fc_prior_QQMY64.pt,25079,1000,25.0795,50.159,0.007618459999999999
fc_prior_BJUC0G.pt,25086,1000,25.0865,50.173,0.007553499999999998
fc_prior_5B8XXF.pt,25086,1000,25.0865,50.173,0.007631460000000001
fc_prior_38F0TN.pt,518,1014,0.525759,1.051518,0.04902011999999999
fc_prior_GY4VU7.pt,532,1013,0.5394225,1.078845,0.019141400000000003
fc_prior_WR27QE.pt,553,1033,0.5717655,1.143531,0.0585733
fc_prior_ODS259.pt,536,1066,0.571909,1.143818,0.05979345999999999
fc_prior_EVL513.pt,561,1028,0.577222,1.154444,0.060709120000000026
fc_prior_C4KLJP.pt,578,1020,0.59007,1.18014,0.06083419999999998
fc_prior_5KHL9D.pt,573,1032,0.591852,1.183704,0.060823
fc_prior_36JUJE.pt,589,1012,0.596574,1.193148,0.06022
fc_prior_HGOCIW.pt,582,1038,0.604635,1.20927,0.06013826
fc_prior_W8ULRT.pt,599,1016,0.609092,1.218184,0.059185240000000014
fc_prior_ZGWRCE.pt,587,1064,0.6251,1.2502,0.06112974
fc_prior_YI2AE7.pt,595,1052,0.626466,1.252932,0.059941000000000015
fc_prior_D28C12.pt,604,1038,0.627471,1.254942,0.060901180000000006
fc_prior_76C74F.pt,638,1001,0.6391385,1.278277,0.058747320000000006
fc_prior_15M4RQ.pt,626,1051,0.6584515,1.316903,0.060333
fc_prior_FVUPP3.pt,661,1000,0.6615,1.323,0.05949375999999997
fc_prior_J8PXGJ.pt,662,1005,0.6658125,1.331625,0.05987382
fc_prior_CT0T8J.pt,668,1010,0.675185,1.35037,0.059649839999999996
fc_prior_OIBUIV.pt,637,1063,0.6776625,1.355325,0.06031628000000002
fc_prior_V8LNAA.pt,640,1062,0.680211,1.360422,0.059731440000000004
fc_prior_S5FEFY.pt,638,1073,0.6851105,1.370221,0.060176580000000014
fc_prior_GQNGOP.pt,679,1032,0.701244,1.402488,0.06059336000000002
fc_prior_AYXDW1.pt,670,1062,0.712071,1.424142,0.057640399999999994
fc_prior_IYEVOD.pt,705,1011,0.7132605,1.426521,0.058298459999999996
fc_prior_3S1W7U.pt,690,1037,0.7160485,1.432097,0.058549880000000006
fc_prior_7I6BQK.pt,674,1064,0.717668,1.435336,0.060590480000000016
fc_prior_F599Y4.pt,693,1041,0.7219335,1.443867,0.05709329999999999
fc_prior_TPMJPM.pt,698,1038,0.725043,1.450086,0.05783564
fc_prior_AY37Q5.pt,714,1022,0.730219,1.460438,0.05756888000000001
fc_prior_RPZ6B3.pt,689,1064,0.733628,1.467256,0.061092620000000014
fc_prior_PZOGGO.pt,691,1069,0.7392135,1.478427,0.05898216000000001
fc_prior_TYWE7U.pt,712,1038,0.739575,1.47915,0.059928419999999996
fc_prior_XRH8MD.pt,732,1014,0.742755,1.48551,0.06016904
fc_prior_T2R9UI.pt,721,1032,0.744588,1.489176,0.059854559999999994
fc_prior_NIY6NF.pt,724,1029,0.7455105,1.491021,0.060688380000000014
fc_prior_AUGFUI.pt,722,1036,0.74851,1.49702,0.058289539999999994
fc_prior_SQNTCL.pt,708,1065,0.7545525,1.509105,0.059489
fc_prior_4JHXPS.pt,717,1052,0.75481,1.50962,0.05794466000000001
fc_prior_JLFFA2.pt,724,1048,0.759276,1.518552,0.05819484000000002
fc_prior_95AM5V.pt,717,1070,0.767725,1.53545,0.05992334000000003
fc_prior_NEWDPW.pt,766,1007,0.7718655,1.543731,0.05794026000000001
fc_prior_4MR262.pt,760,1031,0.7840755,1.568151,0.05965034
fc_prior_EIJP6X.pt,759,1048,0.795956,1.591912,0.0587648
fc_prior_QPT1UA.pt,749,1066,0.798967,1.597934,0.05662383999999999
fc_prior_UUNXNF.pt,776,1044,0.810666,1.621332,0.05998996
fc_prior_M4L3NE.pt,769,1061,0.8164395,1.632879,0.058165379999999996
fc_prior_SVHJ0S.pt,799,1026,0.820287,1.640574,0.05835422000000003
fc_prior_4REM8F.pt,783,1055,0.8265925,1.653185,0.06130550000000001
fc_prior_FR9I0X.pt,780,1062,0.828891,1.657782,0.05759502
fc_prior_MG1XIF.pt,813,1023,0.8322105,1.664421,0.05930552000000001
fc_prior_OAKCEO.pt,840,1008,0.847224,1.694448,0.02481751999999999
fc_prior_6W38MD.pt,802,1056,0.84744,1.69488,0.057807200000000024
fc_prior_UUG3QZ.pt,842,1007,0.8483975,1.696795,0.059388159999999995
fc_prior_CI9DLP.pt,840,1011,0.8497455,1.699491,0.05638863999999998
fc_prior_ERDQ4K.pt,828,1026,0.850041,1.700082,0.05960365999999999
fc_prior_JDH8CF.pt,843,1008,0.850248,1.700496,0.05979245999999999
fc_prior_2QFNHO.pt,862,1003,0.8650875,1.730175,0.059248060000000005
fc_prior_9IJ7BG.pt,834,1038,0.866211,1.732422,0.06157118
fc_prior_H27QIQ.pt,826,1050,0.867825,1.73565,0.0609591
fc_prior_6QG3BK.pt,827,1049,0.8680475,1.736095,0.06025655999999999
fc_prior_DD8ASQ.pt,860,1018,0.875989,1.751978,0.060568340000000005
fc_prior_VAKSCA.pt,820,1077,0.8836785,1.767357,0.05749368
fc_prior_MUE4PA.pt,857,1033,0.8857975,1.771595,0.059819239999999996
fc_prior_S0SJHL.pt,827,1072,0.88708,1.77416,0.05915430000000001
fc_prior_0J9948.pt,850,1045,0.8887725,1.777545,0.05934938000000001
fc_prior_OFISB9.pt,873,1020,0.89097,1.78194,0.060594860000000014
fc_prior_5DRGER.pt,833,1076,0.896846,1.793692,0.05626960000000001
fc_prior_ALA3GX.pt,898,1000,0.8985,1.797,0.056399679999999994
fc_prior_2D3PHL.pt,868,1043,0.9058455,1.811691,0.056894080000000014
fc_prior_S69464.pt,875,1052,0.921026,1.842052,0.05941172000000001
fc_prior_QSF0NJ.pt,911,1012,0.922438,1.844876,0.05801080000000002
fc_prior_Y1CUWV.pt,896,1030,0.923395,1.84679,0.05864707999999999
fc_prior_93NUSD.pt,915,1012,0.926486,1.852972,0.059287459999999986
fc_prior_QWVSNP.pt,894,1036,0.926702,1.853404,0.059161860000000004
fc_prior_GEZR0A.pt,881,1061,0.9352715,1.870543,0.05933853999999998
fc_prior_CUZ2J0.pt,923,1013,0.9355055,1.871011,0.05921286000000001
fc_prior_MX9BD0.pt,918,1019,0.9359515,1.871903,0.022955100000000003
fc_prior_05EKE6.pt,926,1017,0.9422505,1.884501,0.0593952
fc_prior_8JMEMR.pt,933,1015,0.9475025,1.895005,0.05906797999999999
fc_prior_9U8WPC.pt,896,1059,0.9493935,1.898787,0.05679843999999999
fc_prior_BHX438.pt,909,1047,0.9522465,1.904493,0.05842502000000001
fc_prior_3TMHK7.pt,905,1055,0.9553025,1.910605,0.06180570000000001
fc_prior_8VPSN5.pt,925,1034,0.956967,1.913934,0.058441240000000005
fc_prior_SLWDIY.pt,942,1016,0.95758,1.91516,0.05880845999999999
fc_prior_29H06Z.pt,960,1027,0.9864335,1.972867,0.05888745999999998
fc_prior_VEXM96.pt,927,1066,0.988715,1.97743,0.058702019999999994
fc_prior_HD9H9Y.pt,957,1038,0.993885,1.98777,0.05981288000000003
fc_prior_HXW9D2.pt,974,1023,0.9969135,1.993827,0.05974049999999998
fc_prior_PYZGMT.pt,995,1005,1.0004775,2.000955,0.06004218000000001
fc_prior_4RWFCF.pt,995,1022,1.017401,2.034802,0.05964638
fc_prior_27PDEM.pt,995,1027,1.0223785,2.044757,0.057579780000000025
fc_prior_60JJKP.pt,957,1071,1.0254825,2.050965,0.05859922000000001
fc_prior_0Z331L.pt,954,1075,1.0260875,2.052175,0.058279620000000004
fc_prior_DD5YQY.pt,994,1033,1.0273185,2.054637,0.05881998000000003
fc_prior_A2M286.pt,987,1046,1.032925,2.06585,0.05994607999999999
fc_prior_WGTIUZ.pt,1033,1005,1.0386675,2.077335,0.05722524
fc_prior_BZA9ZU.pt,1026,1015,1.0418975,2.083795,0.041035819999999994
fc_prior_HP2Z53.pt,1041,1008,1.049832,2.099664,0.05455163999999999
fc_prior_DPOSBH.pt,1038,1018,1.057193,2.114386,0.0492697
fc_prior_UY22F8.pt,985,1074,1.058427,2.116854,0.05669708
fc_prior_GDTNNC.pt,1041,1020,1.06233,2.12466,0.0479592
fc_prior_GKMKDE.pt,1023,1050,1.074675,2.14935,0.05569466
fc_prior_5LE4G2.pt,1070,1010,1.081205,2.16241,0.05987293999999999
fc_prior_U62KYR.pt,1017,1067,1.0856725,2.171345,0.05916274
fc_prior_9KU2ER.pt,1023,1061,1.0859335,2.171867,0.05980284000000001
fc_prior_5IHU2P.pt,1066,1023,1.0910295,2.182059,0.05850334
fc_prior_TWWCY6.pt,1045,1046,1.093593,2.187186,0.05716191999999998
fc_prior_38I9SG.pt,1017,1075,1.0938125,2.187625,0.05897362000000001
fc_prior_R9UWUW.pt,1068,1025,1.0952125,2.190425,0.05863710000000001
fc_prior_SDW4TO.pt,1071,1033,1.1068595,2.213719,0.00978134
fc_prior_I3ZUT0.pt,1081,1034,1.118271,2.236542,0.05590702
fc_prior_SIMGU0.pt,1077,1039,1.1195225,2.239045,0.0588834
fc_prior_J6N09A.pt,1115,1010,1.126655,2.25331,0.05457946000000002
fc_prior_QVYF8D.pt,1081,1042,1.126923,2.253846,0.058960740000000005
fc_prior_IVZO2F.pt,1084,1046,1.134387,2.268774,0.057972520000000013
fc_prior_KIOHAT.pt,1093,1040,1.13724,2.27448,0.05880477999999998
fc_prior_6D0RWI.pt,1061,1076,1.142174,2.284348,0.060313260000000014
fc_prior_A0KL87.pt,1081,1059,1.1453085,2.290617,0.057094360000000004
fc_prior_FAHRIF.pt,1076,1069,1.1507785,2.301557,0.05937428000000001
fc_prior_Y098CG.pt,1122,1032,1.15842,2.31684,0.057021119999999995
fc_prior_38TKAI.pt,1104,1053,1.1630385,2.326077,0.057589959999999996
fc_prior_9V29VY.pt,1143,1024,1.170944,2.341888,0.057110360000000006
fc_prior_F7L92N.pt,1094,1075,1.1765875,2.353175,0.06029932000000002
fc_prior_BH184O.pt,1195,1021,1.2206055,2.441211,0.05963738000000001
fc_prior_OZXT7N.pt,1224,1010,1.236745,2.47349,0.056326219999999996
fc_prior_MMVZ52.pt,1151,1077,1.2401655,2.480331,0.05827922000000001
fc_prior_A26J5V.pt,1177,1054,1.241085,2.48217,0.00960764
fc_prior_HZRLUB.pt,1159,1075,1.2464625,2.492925,0.055068580000000006
fc_prior_MJMP88.pt,1173,1070,1.255645,2.51129,0.038447959999999996
fc_prior_EU61SN.pt,1241,1018,1.263847,2.527694,0.05362207999999999
fc_prior_3V173E.pt,1259,1009,1.2708355,2.541671,0.055491019999999995
fc_prior_XU72LT.pt,1230,1033,1.2711065,2.542213,0.055507420000000016
fc_prior_B6729T.pt,1243,1023,1.2721005,2.544201,0.0570526
fc_prior_PBHJX6.pt,1264,1022,1.292319,2.584638,0.060634559999999976
fc_prior_53I51P.pt,1258,1061,1.3352685,2.670537,0.05536889999999998
fc_prior_1E05V4.pt,1336,1004,1.341846,2.683692,0.05670813999999998
fc_prior_2RP3AZ.pt,1285,1044,1.342062,2.684124,0.05157619999999999
fc_prior_8ZXJ7M.pt,1310,1027,1.3458835,2.691767,0.058579539999999986
fc_prior_K53C4U.pt,1261,1075,1.3561125,2.712225,0.05428682000000001
fc_prior_HIMFF7.pt,1337,1015,1.3575625,2.715125,0.05689512000000002
fc_prior_X6HAAC.pt,1332,1019,1.3578175,2.715635,0.057454799999999986
fc_prior_YZWJZH.pt,1355,1004,1.360922,2.721844,0.058506620000000016
fc_prior_YZH27M.pt,1323,1064,1.408204,2.816408,0.03827558
fc_prior_ZUPO7N.pt,1418,1007,1.4284295,2.856859,0.05926996000000002
fc_prior_1PL0O9.pt,1399,1021,1.4288895,2.857779,0.060433299999999975
fc_prior_4XD3FG.pt,1437,1014,1.457625,2.91525,0.032564880000000004
fc_prior_EI5XWZ.pt,1465,1001,1.4669655,2.933931,0.05393255999999999
fc_prior_B25HY1.pt,1427,1073,1.5317075,3.063415,0.05335192000000002
fc_prior_EUW9ZR.pt,1472,1042,1.534345,3.06869,0.04717470000000001
fc_prior_IMGFVZ.pt,1505,1033,1.5551815,3.110363,0.0605746
fc_prior_U6J1YF.pt,1511,1033,1.5613795,3.122759,0.03695498000000001
fc_prior_3RWGQM.pt,1574,1003,1.5792235,3.158447,0.05369516
fc_prior_V0CFYT.pt,1571,1010,1.587215,3.17443,0.05262520000000001
fc_prior_VPMYHY.pt,1547,1035,1.6016625,3.203325,0.05318991999999999
fc_prior_VGRH87.pt,1588,1010,1.604385,3.20877,0.05416208
fc_prior_KVJC2D.pt,1567,1033,1.6192275,3.238455,0.04111366
fc_prior_ZNX59B.pt,1627,1003,1.6323825,3.264765,0.05631308000000001
fc_prior_72JENW.pt,1546,1060,1.63929,3.27858,0.018694259999999997
fc_prior_K6WFV0.pt,1617,1014,1.640145,3.28029,0.052637519999999986
fc_prior_KLT4FG.pt,1645,1002,1.648791,3.297582,0.05874673999999997
fc_prior_UF98RC.pt,1554,1064,1.653988,3.307976,0.05937711999999997
fc_prior_246NOA.pt,1599,1036,1.657082,3.314164,0.05571706
fc_prior_LB6XJW.pt,1617,1027,1.6611725,3.322345,0.05598586000000001
fc_prior_IIULL0.pt,1632,1024,1.67168,3.34336,0.049323559999999995
fc_prior_QWTVGK.pt,1615,1035,1.6720425,3.344085,0.05259969999999999
fc_prior_UYMKLP.pt,1662,1008,1.6758,3.3516,0.060093440000000005
fc_prior_3B9CYV.pt,1574,1070,1.684715,3.36943,0.05481687999999999
fc_prior_MEZMV7.pt,1652,1025,1.6938125,3.387625,0.026124199999999993
fc_prior_D90CNH.pt,1692,1002,1.695885,3.39177,0.05091248
fc_prior_15LE91.pt,1663,1027,1.7084145,3.416829,0.0125192
fc_prior_2I5KQC.pt,1609,1065,1.7141175,3.428235,0.05055388000000002
fc_prior_YV92EJ.pt,1699,1012,1.719894,3.439788,0.05387336
fc_prior_LHSW5W.pt,1639,1057,1.7329515,3.465903,0.050561460000000016
fc_prior_5WB33R.pt,1680,1037,1.7426785,3.485357,0.05582796000000001
fc_prior_N3YNAG.pt,1677,1056,1.77144,3.54288,0.05960057999999999
fc_prior_KC3XGJ.pt,1769,1010,1.787195,3.57439,0.052704039999999994
fc_prior_XBWXTD.pt,1785,1010,1.803355,3.60671,0.05165128
fc_prior_EH5BLK.pt,1775,1018,1.807459,3.614918,0.059867819999999995
fc_prior_84P144.pt,1802,1003,1.8079075,3.615815,0.009727019999999998
fc_prior_T8Y7AM.pt,1714,1056,1.810512,3.621024,0.04980176000000001
fc_prior_PM5U8L.pt,1786,1016,1.815084,3.630168,0.02290262
fc_prior_WIYR91.pt,1779,1033,1.8382235,3.676447,0.05482640000000001
fc_prior_XJOJ14.pt,1784,1036,1.848742,3.697484,0.030440239999999993
fc_prior_MC6JY3.pt,1810,1031,1.8666255,3.733251,0.05059330000000002
fc_prior_6M32NA.pt,1846,1016,1.876044,3.752088,0.05450904000000002
fc_prior_GMD2UD.pt,1780,1056,1.880208,3.760416,0.057094379999999986
fc_prior_56D1EQ.pt,1775,1059,1.8802545,3.760509,0.05273071999999999
fc_prior_JKJZ56.pt,1782,1058,1.885885,3.77177,0.05617937999999999
fc_prior_4FNXIW.pt,1867,1010,1.886175,3.77235,0.054619720000000004
fc_prior_QC9VUA.pt,1858,1016,1.888236,3.776472,0.051386199999999986
fc_prior_018C5Q.pt,1874,1009,1.8913705,3.782741,0.02022482
fc_prior_UD4RMV.pt,1879,1008,1.894536,3.789072,0.053855839999999995
fc_prior_0JIER7.pt,1825,1040,1.89852,3.79704,0.026873020000000004
fc_prior_O1K1QB.pt,1810,1054,1.908267,3.816534,0.056617939999999985
fc_prior_MBGJMI.pt,1888,1013,1.9130505,3.826101,0.05013405999999999
fc_prior_AJ31XW.pt,1903,1006,1.914921,3.829842,0.05080160000000001
fc_prior_NYLTYY.pt,1914,1004,1.922158,3.844316,0.05293918
fc_prior_0KFHNJ.pt,1837,1051,1.9312125,3.862425,0.05350767999999999
fc_prior_HHG2AG.pt,1815,1066,1.935323,3.870646,0.032266300000000005
fc_prior_SX445O.pt,1800,1075,1.9355375,3.871075,0.04816162
fc_prior_P9Q7QJ.pt,1814,1073,1.9469585,3.893917,0.034171940000000005
fc_prior_KCHHQM.pt,1937,1006,1.949125,3.89825,0.053851260000000005
fc_prior_YB5180.pt,1944,1006,1.956167,3.912334,0.052137279999999994
fc_prior_9H9Z72.pt,1822,1074,1.957365,3.91473,0.056838820000000005
fc_prior_D5T6RU.pt,1856,1057,1.9623205,3.924641,0.050272539999999984
fc_prior_YS363F.pt,1873,1050,1.967175,3.93435,0.05311982
fc_prior_MNZBRZ.pt,1904,1033,1.9673485,3.934697,0.05393226000000001
fc_prior_739DFS.pt,1923,1023,1.9677405,3.935481,0.05369236000000001
fc_prior_VKZL64.pt,1972,1007,1.9863075,3.972615,0.05077792
fc_prior_57AFHY.pt,1982,1004,1.99043,3.98086,0.049037439999999995
fc_prior_WHIN8J.pt,1926,1035,1.9939275,3.987855,0.054154439999999984
fc_prior_9PU70Q.pt,1937,1030,1.995625,3.99125,0.058508239999999996
fc_prior_8UZQOY.pt,1893,1054,1.995749,3.991498,0.05264552000000001
fc_prior_8UILRF.pt,1909,1046,1.997337,3.994674,0.05483883999999998
fc_prior_Z8FNVP.pt,1888,1064,2.009364,4.018728,0.056117979999999984
fc_prior_XBK98Y.pt,1923,1052,2.023522,4.047044,0.05911772
fc_prior_UTU39L.pt,1882,1076,2.02557,4.05114,0.05618968
fc_prior_4OSELV.pt,2002,1019,2.0405475,4.081095,0.05136306000000001
fc_prior_BBEP6X.pt,1914,1066,2.040857,4.081714,0.05121326
fc_prior_1P26Q5.pt,2048,1002,2.052597,4.105194,0.048699719999999995
fc_prior_LT44LZ.pt,1908,1076,2.053546,4.107092,0.05402276000000002
fc_prior_W82R1V.pt,2058,1000,2.0585,4.117,0.050274200000000005
fc_prior_ZNB6U5.pt,2059,1002,2.063619,4.127238,0.050056779999999995
fc_prior_0LFUDT.pt,1933,1071,2.0707785,4.141557,0.048267840000000006
fc_prior_XL3FXA.pt,1961,1056,2.071344,4.142688,0.05129322000000001
fc_prior_3F2GW7.pt,1945,1070,2.081685,4.16337,0.0489736
fc_prior_D1Y6QP.pt,2035,1024,2.084352,4.168704,0.0474367
fc_prior_HTXC3M.pt,1963,1064,2.089164,4.178328,0.04905476000000001
fc_prior_7652WW.pt,515,4074,2.100147,4.200294,0.042416540000000016
fc_prior_0BEUCQ.pt,2028,1037,2.1035545,4.207109,0.04434188000000001
fc_prior_SZ0R4T.pt,1982,1062,2.105415,4.21083,0.04110881999999999
fc_prior_W29QX5.pt,1993,1060,2.11311,4.22622,0.007744699999999997
fc_prior_I4G1KX.pt,516,4095,2.1150675,4.230135,0.04072549999999999
fc_prior_OSB5AJ.pt,2062,1027,2.1181875,4.236375,0.04316466
fc_prior_GSP374.pt,2088,1015,2.1198275,4.239655,0.0494819
fc_prior_RU4WQS.pt,2117,1004,2.12597,4.25194,0.04998524
fc_prior_B06O8N.pt,2041,1042,2.127243,4.254486,0.04273536
fc_prior_PSZK5S.pt,2081,1024,2.131456,4.262912,0.048603499999999994
fc_prior_WKQ0ZM.pt,2080,1026,2.134593,4.269186,0.00761362
fc_prior_GHDGXH.pt,530,4024,2.134732,4.269464,0.043187480000000014
fc_prior_C2S2Z0.pt,2124,1005,2.1351225,4.270245,0.008005739999999999
fc_prior_2REH0H.pt,2048,1044,2.138634,4.277268,0.04158126
fc_prior_QWFWDQ.pt,2018,1063,2.1456655,4.291331,0.0384122
fc_prior_Y6WF9M.pt,2080,1033,2.1491565,4.298313,0.050395499999999996
fc_prior_X9EHDZ.pt,2107,1022,2.153865,4.30773,0.04501556000000001
fc_prior_3W8CD7.pt,2139,1007,2.1544765,4.308953,0.04447936
fc_prior_EWW1C2.pt,2123,1016,2.157476,4.314952,0.044374380000000005
fc_prior_9OK5P0.pt,2073,1042,2.160587,4.321174,0.04362066000000001
fc_prior_KHLC5A.pt,537,4020,2.16075,4.3215,0.0077894999999999995
fc_prior_T8BBQM.pt,2120,1019,2.1607895,4.321579,0.040666559999999984
fc_prior_5JG3X8.pt,2013,1075,2.1645125,4.329025,0.024718099999999996
fc_prior_RDAXSN.pt,2065,1049,2.1667095,4.333419,0.04340641999999999
fc_prior_60JR32.pt,529,4093,2.1672435,4.334487,0.04109940000000001
fc_prior_7UQNE8.pt,2156,1006,2.169439,4.338878,0.04088755999999999
fc_prior_0Q5130.pt,2043,1065,2.1763275,4.352655,0.043239659999999985
fc_prior_RZDYAX.pt,2099,1039,2.1813805,4.362761,0.016168179999999997
fc_prior_G7OJMF.pt,2168,1006,2.181511,4.363022,0.04106757999999999
fc_prior_6UD2W3.pt,2120,1029,2.1819945,4.363989,0.0077658799999999984
fc_prior_YHZ2R7.pt,2052,1066,2.187965,4.37593,0.041145980000000006
fc_prior_XF7RTK.pt,2075,1056,2.191728,4.383456,0.04248424
fc_prior_Y28LC7.pt,2156,1017,2.1931605,4.386321,0.050314620000000004
fc_prior_J7FHVP.pt,2100,1052,2.209726,4.419452,0.044712520000000006
fc_prior_XQTE4P.pt,2171,1019,2.2127585,4.425517,0.04290779999999999
fc_prior_MUYBLY.pt,2068,1073,2.2195005,4.439001,0.00810466
fc_prior_FF0LQQ.pt,2095,1060,2.22123,4.44246,0.05003336
fc_prior_QJ9PU2.pt,2187,1016,2.2225,4.445,0.007880600000000001
fc_prior_N9KQ6V.pt,2158,1030,2.223255,4.44651,0.03969198
fc_prior_Z5VDLA.pt,2182,1021,2.2283325,4.456665,0.007887400000000001
fc_prior_7E1PF7.pt,2177,1026,2.234115,4.46823,0.050304499999999995
fc_prior_RTEEUM.pt,552,4051,2.2381775,4.476355,0.04810758
fc_prior_3LVY1R.pt,2112,1063,2.2455875,4.491175,0.048454540000000004
fc_prior_GRS9GD.pt,2146,1047,2.2473855,4.494771,0.04219634
fc_prior_0HBZSC.pt,2213,1017,2.2511295,4.502259,0.04298212000000001
fc_prior_YSZ027.pt,2234,1009,2.2546105,4.509221,0.00784916
fc_prior_S5CDCU.pt,2153,1049,2.2590215,4.518043,0.04012853999999999
fc_prior_1D7M59.pt,2197,1029,2.2612275,4.522455,0.008073760000000001
fc_prior_OC3HEC.pt,2202,1029,2.2663725,4.532745,0.04027083999999999
fc_prior_XK6W5U.pt,561,4042,2.269583,4.539166,0.041934059999999974
